record_id,trench_id,scan_idx,susceptibility,depth
60,8,40,0.0,80.34
60,8,41,0.0,82.4
60,8,42,0.0,84.46000000000001
60,8,43,0.0,86.52
60,8,44,0.0,88.58
60,8,45,0.0,90.64
60,8,46,0.0,92.7
60,8,47,0.0,94.76
60,8,48,0.0,96.82000000000001
60,8,49,0.0,98.88
60,8,50,0.0,100.94
60,8,51,0.0,103.0
61,8,1,0.0613,0.0
61,8,2,0.1602,2.1458333333333335
61,8,3,0.2794,4.291666666666667
61,8,4,0.3616,6.4375
61,8,5,0.274,8.583333333333334
61,8,6,0.224,10.729166666666668
61,8,7,0.1269,12.875
61,8,8,0.0724,15.020833333333334
61,8,9,0.0598,17.166666666666668
61,8,10,0.1381,19.3125
61,8,11,0.1394,21.458333333333336
61,8,12,0.1512,23.604166666666668
61,8,13,0.1726,25.75
61,8,14,0.3614,27.895833333333336
61,8,15,0.3898,30.041666666666668
61,8,16,0.3927,32.1875
61,8,17,0.3058,34.333333333333336
61,8,18,0.2955,36.47916666666667
61,8,19,0.25,38.625
61,8,20,0.189,40.770833333333336
61,8,21,0.1371,42.91666666666667
61,8,22,0.1252,45.0625
61,8,23,0.2361,47.208333333333336
61,8,24,0.4086,49.35416666666667
61,8,25,0.4538,51.5
61,8,26,0.4194,53.645833333333336
61,8,27,0.3095,55.79166666666667
61,8,28,0.2463,57.93750000000001
61,8,29,0.1629,60.083333333333336
61,8,30,0.0773,62.22916666666667
61,8,31,0.0417,64.375
61,8,32,0.0219,66.52083333333334
61,8,33,0.0233,68.66666666666667
61,8,34,0.0627,70.8125
61,8,35,0.0832,72.95833333333334
61,8,36,0.0466,75.10416666666667
61,8,37,0.0,77.25
61,8,38,0.0,79.39583333333334
61,8,39,0.0029,81.54166666666667
61,8,40,0.0,83.6875
61,8,41,0.0,85.83333333333334
61,8,42,0.0,87.97916666666667
61,8,43,0.0,90.125
61,8,44,0.0021,92.27083333333334
61,8,45,0.007,94.41666666666667
61,8,46,0.0,96.5625
61,8,47,0.0,98.70833333333334
61,8,48,0.0016,100.85416666666667
61,8,49,0.0027,103.0
62,8,1,0.2605,0.0
62,8,2,0.3444,2.340909090909091
62,8,3,0.2114,4.681818181818182
62,8,4,0.0919,7.0227272727272725
62,8,5,0.0297,9.363636363636363
62,8,6,0.0,11.704545454545453
62,8,7,0.0,14.045454545454545
62,8,8,0.0237,16.386363636363637
62,8,9,0.071,18.727272727272727
62,8,10,0.1067,21.068181818181817
62,8,11,0.1734,23.409090909090907
62,8,12,0.4706,25.75
62,8,13,0.6412,28.09090909090909
62,8,14,0.5076,30.43181818181818
62,8,15,0.3416,32.77272727272727
62,8,16,0.3335,35.11363636363636
62,8,17,0.2149,37.45454545454545
62,8,18,0.1608,39.79545454545455
62,8,19,0.1205,42.13636363636363
62,8,20,0.1487,44.47727272727273
62,8,21,0.2463,46.81818181818181
62,8,22,0.3207,49.15909090909091
62,8,23,0.3755,51.5
62,8,24,0.2867,53.840909090909086
62,8,25,0.2563,56.18181818181818
62,8,26,0.2738,58.52272727272727
62,8,27,0.0837,60.86363636363636
62,8,28,0.0,63.20454545454545
62,8,29,0.0,65.54545454545455
62,8,30,0.0,67.88636363636364
62,8,31,0.0057,70.22727272727272
62,8,32,0.0,72.56818181818181
62,8,33,0.0,74.9090909090909
62,8,34,0.0,77.25
62,8,35,0.0,79.5909090909091
62,8,36,0.0,81.93181818181817
62,8,37,0.0,84.27272727272727
62,8,38,0.0,86.61363636363636
62,8,39,0.0,88.95454545454545
62,8,40,0.0,91.29545454545455
62,8,41,0.0,93.63636363636363
62,8,42,0.0,95.97727272727272
62,8,43,0.0,98.31818181818181
62,8,44,0.0,100.6590909090909
62,8,45,0.0,103.0
63,8,1,0.2002,0.0
63,8,2,0.2879,2.4523809523809526
63,8,3,0.234,4.904761904761905
63,8,4,0.108,7.357142857142858
63,8,5,0.0398,9.80952380952381
63,8,6,0.0103,12.261904761904763
63,8,7,0.0,14.714285714285715
63,8,8,0.062,17.166666666666668
63,8,9,0.1496,19.61904761904762
63,8,10,0.2298,22.071428571428573
63,8,11,0.4858,24.523809523809526
63,8,12,0.5942,26.976190476190478
63,8,13,0.4575,29.42857142857143
63,8,14,0.3231,31.880952380952383
63,8,15,0.3213,34.333333333333336
63,8,16,0.2165,36.78571428571429
63,8,17,0.138,39.23809523809524
63,8,18,0.2888,41.69047619047619
63,8,19,0.3987,44.142857142857146
63,8,20,0.4635,46.5952380952381
63,8,21,0.419,49.04761904761905
63,8,22,0.3293,51.5
63,8,23,0.4575,53.952380952380956
63,8,24,0.2913,56.40476190476191
63,8,25,0.085,58.85714285714286
63,8,26,0.0377,61.30952380952381
63,8,27,0.0277,63.761904761904766
63,8,28,0.052,66.21428571428572
63,8,29,0.0883,68.66666666666667
63,8,30,0.0407,71.11904761904762
63,8,31,0.0,73.57142857142858
63,8,32,0.0,76.02380952380953
63,8,33,0.0,78.47619047619048
63,8,34,0.0,80.92857142857143
63,8,35,0.0,83.38095238095238
63,8,36,0.0,85.83333333333334
63,8,37,0.0049,88.28571428571429
63,8,38,0.0,90.73809523809524
63,8,39,0.0,93.1904761904762
63,8,40,0.0,95.64285714285715
63,8,41,0.0,98.0952380952381
63,8,42,0.0,100.54761904761905
63,8,43,0.0,103.0
64,8,1,0.1282,0.0
64,8,2,0.2555,2.1914893617021276
64,8,3,0.3628,4.382978723404255
64,8,4,0.2229,6.574468085106383
64,8,5,0.0894,8.76595744680851
64,8,6,0.0475,10.957446808510639
64,8,7,0.0309,13.148936170212766
64,8,8,0.0804,15.340425531914892
64,8,9,0.149,17.53191489361702
64,8,10,0.1466,19.72340425531915
64,8,11,0.1695,21.914893617021278
64,8,12,0.3376,24.106382978723403
64,8,13,0.4744,26.29787234042553
64,8,14,0.3989,28.48936170212766
64,8,15,0.3362,30.680851063829785
64,8,16,0.3418,32.87234042553192
64,8,17,0.2562,35.06382978723404
64,8,18,0.2203,37.25531914893617
64,8,19,0.2864,39.4468085106383
64,8,20,0.5923,41.638297872340424
64,8,21,0.6791,43.829787234042556
64,8,22,0.7786,46.02127659574468
64,8,23,0.4958,48.212765957446805
64,8,24,0.5547,50.40425531914894
64,8,25,0.6359,52.59574468085106
64,8,26,0.3603,54.78723404255319
64,8,27,0.1545,56.97872340425532
64,8,28,0.0934,59.170212765957444
64,8,29,0.0885,61.36170212765957
64,8,30,0.1641,63.5531914893617
64,8,31,0.1583,65.74468085106383
64,8,32,0.2063,67.93617021276596
64,8,33,0.171,70.12765957446808
64,8,34,0.0937,72.31914893617021
64,8,35,0.0967,74.51063829787233
64,8,36,0.0841,76.70212765957447
64,8,37,0.0527,78.8936170212766
64,8,38,0.0144,81.08510638297872
64,8,39,0.012,83.27659574468085
64,8,40,0.0311,85.46808510638297
64,8,41,0.07,87.65957446808511
64,8,42,0.0588,89.85106382978724
64,8,43,0.0292,92.04255319148936
64,8,44,0.0174,94.23404255319149
64,8,45,0.0091,96.42553191489361
64,8,46,0.0442,98.61702127659574
64,8,47,0.0391,100.80851063829788
64,8,48,0.0252,103.0
