,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
I_1[78],-0.161,0.426,-0.977,0.621,0.009,0.01,2348.0,1572.0,1.0
I_1[79],-0.186,0.412,-0.997,0.551,0.009,0.01,2298.0,1571.0,1.0
I_1[80],-0.196,0.407,-0.999,0.529,0.009,0.01,2277.0,1509.0,1.0
I_1[81],-0.289,0.365,-0.939,0.436,0.008,0.009,2105.0,1656.0,1.0
I_1[82],-0.307,0.359,-0.954,0.391,0.008,0.008,2060.0,1656.0,1.0
I_1[83],-0.469,0.323,-1.109,0.109,0.008,0.008,1754.0,1561.0,1.0
I_1[84],-0.536,0.319,-1.153,0.048,0.008,0.008,1636.0,1508.0,1.0
I_1[85],-0.577,0.319,-1.212,-0.031,0.008,0.008,1581.0,1435.0,1.0
I_1[86],-0.613,0.32,-1.247,-0.072,0.008,0.008,1547.0,1415.0,1.0
I_1[87],-0.631,0.322,-1.25,-0.058,0.009,0.009,1523.0,1350.0,1.0
I_1[88],-0.632,0.322,-1.247,-0.055,0.009,0.009,1520.0,1333.0,1.0
I_1[89],-0.626,0.321,-1.231,-0.045,0.009,0.009,1508.0,1316.0,1.0
I_1[90],-0.626,0.321,-1.23,-0.045,0.009,0.009,1508.0,1316.0,1.0
I_1[91],-0.559,0.312,-1.183,-0.012,0.008,0.008,1532.0,1286.0,1.0
I_1[92],-0.524,0.309,-1.156,-0.004,0.008,0.008,1549.0,1288.0,1.0
I_1[93],-0.511,0.307,-1.134,0.014,0.008,0.008,1555.0,1306.0,1.0
I_1[94],-0.486,0.305,-1.09,0.059,0.008,0.008,1573.0,1324.0,1.0
I_1[95],-0.277,0.289,-0.82,0.283,0.007,0.008,1694.0,1424.0,1.0
I_1[96],-0.201,0.286,-0.742,0.345,0.007,0.008,1698.0,1427.0,1.0
I_1[97],-0.065,0.283,-0.59,0.489,0.007,0.008,1695.0,1385.0,1.0
I_1[98],0.009,0.283,-0.518,0.566,0.007,0.007,1678.0,1347.0,1.0
I_1[99],0.041,0.283,-0.504,0.575,0.007,0.007,1669.0,1328.0,1.0
I_1[100],0.053,0.284,-0.478,0.604,0.007,0.007,1665.0,1328.0,1.0
I_1[101],0.074,0.284,-0.463,0.625,0.007,0.007,1658.0,1328.0,1.0
I_1[102],0.101,0.286,-0.409,0.683,0.007,0.007,1647.0,1294.0,1.0
I_1[103],0.101,0.286,-0.409,0.684,0.007,0.007,1647.0,1294.0,1.0
I_1[104],0.098,0.287,-0.424,0.667,0.007,0.007,1647.0,1260.0,1.0
I_1[105],0.095,0.287,-0.451,0.643,0.007,0.007,1646.0,1260.0,1.0
I_1[106],-0.097,0.286,-0.661,0.411,0.007,0.008,1715.0,1272.0,1.0
I_1[107],-0.167,0.287,-0.734,0.346,0.007,0.008,1729.0,1239.0,1.0
I_1[108],-0.254,0.29,-0.807,0.286,0.007,0.008,1741.0,1319.0,1.0
I_1[109],-0.344,0.296,-0.942,0.164,0.007,0.008,1742.0,1401.0,1.0
I_1[110],-0.965,0.448,-1.888,-0.238,0.012,0.011,1475.0,1415.0,1.0
I_1[111],-1.161,0.566,-2.271,-0.203,0.015,0.013,1481.0,1421.0,1.0
I_1[112],-1.119,0.545,-2.207,-0.196,0.014,0.013,1439.0,1359.0,1.0
I_1[113],-1.095,0.525,-2.154,-0.212,0.014,0.013,1420.0,1379.0,1.0
I_1[114],-1.09,0.521,-2.153,-0.229,0.014,0.013,1417.0,1378.0,1.0
I_1[115],-1.087,0.519,-2.148,-0.228,0.014,0.013,1415.0,1378.0,1.0
I_1[116],-1.03,0.463,-2.01,-0.294,0.013,0.012,1319.0,1338.0,1.0
I_1[117],-0.972,0.404,-1.76,-0.269,0.012,0.01,1242.0,1562.0,1.0
I_1[118],-0.92,0.363,-1.658,-0.318,0.01,0.009,1292.0,1382.0,1.0
I_1[119],-0.913,0.36,-1.62,-0.287,0.01,0.009,1315.0,1362.0,1.0
I_1[120],-0.903,0.357,-1.584,-0.264,0.01,0.009,1355.0,1360.0,1.0
I_1[121],-0.879,0.365,-1.606,-0.253,0.01,0.009,1537.0,1394.0,1.0
I_1[122],-0.842,0.456,-1.751,-0.051,0.01,0.012,2156.0,1416.0,1.0
mu_w_1[0],5.281,1.935,2.29,8.677,0.047,0.065,1972.0,1545.0,1.0
mu_w_1[1],4.996,2.17,1.818,8.785,0.049,0.072,2069.0,1696.0,1.0
mu_w_1[2],5.433,2.081,2.13,9.0,0.052,0.07,1843.0,1640.0,1.0
mu_w_1[3],14.851,6.975,4.519,26.551,0.159,0.262,2131.0,1548.0,1.0
mu_w_1[4],14.919,6.955,4.051,26.717,0.161,0.244,2061.0,1485.0,1.0
mu_w_1[5],3.182,1.211,1.359,5.408,0.028,0.042,2341.0,1359.0,1.0
mu_w_1[6],3.263,1.937,0.691,6.485,0.043,0.07,2365.0,1603.0,1.0
mu_w_1[7],1.934,0.826,0.717,3.446,0.017,0.027,2521.0,1474.0,1.0
mu_w_1[8],3.372,1.259,1.513,5.717,0.028,0.042,2359.0,1592.0,1.0
mu_w_1[9],1.141,0.754,0.142,2.533,0.016,0.024,2493.0,1712.0,1.0
mu_w_1[10],1.287,0.629,0.382,2.448,0.013,0.02,2592.0,1724.0,1.0
I_2[0],0.541,0.371,-0.106,1.29,0.009,0.008,1764.0,1438.0,1.0
I_2[1],0.454,0.371,-0.182,1.238,0.009,0.009,1750.0,1419.0,1.0
I_2[2],0.325,0.389,-0.368,1.116,0.009,0.009,1788.0,1348.0,1.0
I_2[3],0.334,0.385,-0.36,1.107,0.009,0.009,1783.0,1351.0,1.0
I_2[4],0.347,0.382,-0.334,1.126,0.009,0.009,1778.0,1352.0,1.0
I_2[5],0.392,0.37,-0.259,1.159,0.009,0.009,1767.0,1247.0,1.0
I_2[6],0.402,0.368,-0.261,1.148,0.009,0.009,1764.0,1249.0,1.0
I_2[7],0.413,0.364,-0.225,1.163,0.009,0.009,1763.0,1319.0,1.0
I_2[8],0.417,0.361,-0.239,1.141,0.009,0.009,1765.0,1420.0,1.0
I_2[9],0.407,0.359,-0.258,1.114,0.009,0.009,1768.0,1476.0,1.0
I_2[10],0.223,0.354,-0.441,0.907,0.009,0.009,1766.0,1444.0,1.0
I_2[11],0.115,0.354,-0.551,0.822,0.009,0.009,1753.0,1465.0,1.0
I_2[12],0.112,0.354,-0.563,0.818,0.009,0.009,1755.0,1488.0,1.0
I_2[13],0.113,0.354,-0.562,0.818,0.009,0.009,1754.0,1488.0,1.0
I_2[14],0.14,0.355,-0.524,0.855,0.009,0.009,1755.0,1356.0,1.0
I_2[15],0.194,0.355,-0.466,0.909,0.009,0.009,1756.0,1354.0,1.0
I_2[16],0.386,0.363,-0.261,1.157,0.009,0.009,1754.0,1390.0,1.0
I_2[17],0.641,0.382,-0.066,1.403,0.009,0.009,1729.0,1410.0,1.0
I_2[18],0.787,0.398,0.08,1.596,0.01,0.009,1711.0,1496.0,1.0
I_2[19],0.837,0.404,0.12,1.657,0.01,0.009,1703.0,1480.0,1.0
I_2[20],0.851,0.406,0.131,1.678,0.01,0.009,1702.0,1480.0,1.0
I_2[21],0.976,0.423,0.251,1.852,0.01,0.009,1680.0,1302.0,1.0
I_2[22],1.001,0.427,0.256,1.864,0.011,0.009,1667.0,1338.0,1.0
I_2[23],1.018,0.43,0.257,1.878,0.011,0.009,1655.0,1377.0,1.0
I_2[24],1.015,0.43,0.283,1.906,0.011,0.009,1652.0,1377.0,1.0
I_2[25],1.013,0.43,0.277,1.898,0.011,0.009,1651.0,1338.0,1.0
I_2[26],0.948,0.423,0.199,1.802,0.011,0.009,1663.0,1402.0,1.0
I_2[27],0.853,0.411,0.119,1.687,0.01,0.009,1669.0,1383.0,1.0
I_2[28],0.304,0.359,-0.333,1.044,0.009,0.009,1753.0,1454.0,1.0
I_2[29],0.251,0.356,-0.404,0.972,0.009,0.009,1759.0,1401.0,1.0
I_2[30],0.249,0.356,-0.406,0.969,0.009,0.009,1759.0,1449.0,1.0
I_2[31],0.097,0.352,-0.591,0.775,0.009,0.009,1770.0,1415.0,1.0
I_2[32],-0.237,0.355,-0.966,0.424,0.009,0.009,1761.0,1563.0,1.0
I_2[33],-0.292,0.357,-0.97,0.426,0.009,0.009,1727.0,1590.0,1.0
I_2[34],-0.42,0.365,-1.104,0.314,0.009,0.009,1677.0,1562.0,1.0
I_2[35],-0.651,0.384,-1.408,0.051,0.01,0.009,1602.0,1583.0,1.0
I_2[36],-0.836,0.404,-1.614,-0.09,0.01,0.009,1513.0,1621.0,1.0
I_2[37],-1.058,0.434,-1.901,-0.282,0.011,0.009,1419.0,1266.0,1.0
I_2[38],-1.071,0.436,-1.915,-0.291,0.011,0.009,1413.0,1294.0,1.0
I_2[39],-1.222,0.458,-2.115,-0.444,0.012,0.01,1358.0,1247.0,1.0
I_2[40],-1.194,0.454,-2.098,-0.441,0.012,0.01,1365.0,1247.0,1.0
I_2[41],-0.668,0.384,-1.423,0.035,0.01,0.009,1561.0,1560.0,1.0
I_2[42],-0.57,0.375,-1.311,0.123,0.009,0.009,1610.0,1540.0,1.0
I_2[43],-0.505,0.369,-1.207,0.216,0.009,0.009,1630.0,1534.0,1.0
I_2[44],0.014,0.35,-0.622,0.749,0.008,0.008,1748.0,1345.0,1.0
I_2[45],0.108,0.351,-0.552,0.829,0.009,0.009,1750.0,1307.0,1.0
I_2[46],0.23,0.355,-0.452,0.915,0.009,0.009,1750.0,1317.0,1.0
I_2[47],0.34,0.36,-0.318,1.059,0.009,0.009,1746.0,1421.0,1.0
I_2[48],0.402,0.364,-0.282,1.11,0.009,0.009,1740.0,1421.0,1.0
I_2[49],0.554,0.376,-0.145,1.289,0.009,0.009,1725.0,1182.0,1.0
I_2[50],0.704,0.39,-0.008,1.477,0.01,0.009,1707.0,1207.0,1.0
I_2[51],0.814,0.403,0.072,1.604,0.01,0.009,1694.0,1389.0,1.0
I_2[52],0.901,0.413,0.179,1.744,0.01,0.009,1684.0,1389.0,1.0
I_2[53],0.964,0.421,0.214,1.801,0.01,0.009,1665.0,1363.0,1.0
I_2[54],0.993,0.424,0.25,1.855,0.011,0.009,1655.0,1403.0,1.0
I_2[55],0.975,0.421,0.242,1.833,0.01,0.009,1656.0,1369.0,1.0
I_2[56],0.677,0.389,0.023,1.487,0.01,0.009,1713.0,1397.0,1.0
I_2[57],0.617,0.385,-0.024,1.428,0.009,0.009,1722.0,1397.0,1.0
I_2[58],0.533,0.383,-0.142,1.304,0.009,0.009,1736.0,1393.0,1.0
I_2[59],0.291,0.404,-0.455,1.072,0.01,0.009,1780.0,1431.0,1.0
I_2[60],0.203,0.435,-0.596,1.044,0.01,0.009,1767.0,1539.0,1.0
I_2[61],0.203,0.435,-0.596,1.044,0.01,0.009,1767.0,1539.0,1.0
I_2[62],0.202,0.435,-0.605,1.041,0.01,0.009,1767.0,1539.0,1.0
I_2[63],0.2,0.436,-0.608,1.042,0.01,0.009,1769.0,1490.0,1.0
I_2[64],0.379,0.419,-0.354,1.234,0.01,0.009,1794.0,1411.0,1.0
I_2[65],0.415,0.406,-0.334,1.203,0.01,0.009,1773.0,1375.0,1.0
I_2[66],0.515,0.376,-0.115,1.324,0.009,0.009,1733.0,1306.0,1.0
I_2[67],0.533,0.374,-0.116,1.319,0.009,0.009,1740.0,1322.0,1.0
I_2[68],0.564,0.375,-0.061,1.383,0.009,0.009,1777.0,1283.0,1.0
I_2[69],0.591,0.384,-0.103,1.387,0.009,0.009,1843.0,1327.0,1.0
I_2[70],0.633,0.468,-0.177,1.589,0.01,0.009,2160.0,1473.0,1.0
I_2[71],0.322,0.598,-0.793,1.488,0.013,0.013,2104.0,1415.0,1.0
I_2[72],0.32,0.598,-0.796,1.486,0.013,0.013,2103.0,1415.0,1.0
I_2[73],0.233,0.591,-0.885,1.374,0.013,0.013,2080.0,1371.0,1.0
I_2[74],-0.365,0.483,-1.372,0.485,0.011,0.011,1908.0,1473.0,1.0
I_2[75],-0.386,0.48,-1.389,0.453,0.011,0.011,1900.0,1522.0,1.0
I_2[76],-0.55,0.455,-1.477,0.248,0.011,0.011,1817.0,1480.0,1.0
I_2[77],-0.563,0.454,-1.49,0.23,0.011,0.011,1810.0,1480.0,1.0
I_2[78],-1.024,0.44,-1.924,-0.254,0.011,0.011,1525.0,1534.0,1.0
I_2[79],-1.056,0.442,-1.946,-0.277,0.011,0.011,1502.0,1442.0,1.0
I_2[80],-1.277,0.464,-2.175,-0.46,0.012,0.011,1385.0,1156.0,1.0
I_2[81],-1.277,0.464,-2.175,-0.46,0.012,0.011,1385.0,1156.0,1.0
I_2[82],-1.288,0.465,-2.176,-0.457,0.012,0.011,1383.0,1129.0,1.0
I_2[83],-1.296,0.466,-2.199,-0.476,0.012,0.011,1381.0,1120.0,1.0
I_2[84],-1.414,0.482,-2.329,-0.561,0.013,0.011,1358.0,1251.0,1.0
I_2[85],-1.416,0.483,-2.33,-0.564,0.013,0.011,1358.0,1288.0,1.0
I_2[86],-1.519,0.501,-2.477,-0.619,0.013,0.011,1378.0,1606.0,1.0
I_2[87],-1.531,0.506,-2.491,-0.615,0.013,0.011,1391.0,1599.0,1.0
I_2[88],-1.54,0.524,-2.56,-0.602,0.014,0.012,1477.0,1600.0,1.0
I_2[89],-1.536,0.529,-2.584,-0.605,0.014,0.012,1499.0,1629.0,1.0
I_2[90],-1.428,0.602,-2.589,-0.314,0.015,0.013,1758.0,1483.0,1.0
mu_w_2[0],11.237,3.941,5.355,18.183,0.091,0.19,2009.0,1300.0,1.0
mu_w_2[1],8.375,2.827,3.899,13.193,0.065,0.142,2004.0,1372.0,1.0
mu_w_2[2],19.316,7.85,8.072,33.388,0.171,0.376,2234.0,1530.0,1.0
mu_w_2[3],6.523,2.196,3.319,10.494,0.051,0.102,2052.0,1506.0,1.0
mu_w_2[4],2.945,1.204,1.117,5.078,0.027,0.04,2391.0,1743.0,1.0
mu_w_2[5],14.783,5.545,6.451,24.242,0.124,0.298,2109.0,1461.0,1.0
mu_w_2[6],10.184,3.975,4.406,17.786,0.09,0.131,2101.0,1501.0,1.0
mu_w_2[7],10.508,5.717,3.642,20.308,0.127,0.301,2244.0,1811.0,1.0
mu_w_2[8],1.8,0.916,0.543,3.502,0.02,0.029,2303.0,1737.0,1.0
I_3[0],0.133,0.309,-0.489,0.68,0.007,0.008,1992.0,1486.0,1.0
I_3[1],0.077,0.306,-0.456,0.693,0.007,0.008,1994.0,1463.0,1.0
I_3[2],0.007,0.305,-0.558,0.577,0.007,0.008,1998.0,1430.0,1.0
I_3[3],-0.277,0.316,-0.865,0.288,0.007,0.008,1968.0,1562.0,1.0
I_3[4],-0.441,0.332,-1.072,0.146,0.008,0.009,1940.0,1453.0,1.0
I_3[5],-0.85,0.394,-1.59,-0.172,0.009,0.009,1883.0,1734.0,1.0
I_3[6],-1.226,0.468,-2.106,-0.388,0.011,0.01,1790.0,1685.0,1.0
I_3[7],-1.403,0.499,-2.395,-0.572,0.012,0.01,1814.0,1716.0,1.0
I_3[8],-1.445,0.498,-2.403,-0.594,0.012,0.011,1793.0,1721.0,1.0
I_3[9],-1.439,0.495,-2.392,-0.598,0.012,0.011,1792.0,1746.0,1.0
I_3[10],-1.324,0.462,-2.203,-0.559,0.011,0.011,1818.0,1588.0,1.0
I_3[11],-1.232,0.44,-2.071,-0.508,0.011,0.01,1832.0,1597.0,1.0
I_3[12],-1.164,0.426,-1.965,-0.461,0.01,0.01,1788.0,1574.0,1.0
I_3[13],-1.151,0.423,-1.948,-0.453,0.01,0.01,1791.0,1574.0,1.0
I_3[14],-0.81,0.365,-1.449,-0.148,0.008,0.01,1890.0,1348.0,1.0
I_3[15],-0.581,0.336,-1.225,-0.017,0.008,0.009,1961.0,1265.0,1.0
I_3[16],-0.55,0.333,-1.184,0.015,0.008,0.009,1971.0,1303.0,1.0
I_3[17],-0.405,0.321,-1.03,0.15,0.007,0.009,2010.0,1274.0,1.0
I_3[18],-0.277,0.313,-0.893,0.263,0.007,0.009,2025.0,1330.0,1.0
I_3[19],-0.114,0.308,-0.696,0.455,0.007,0.008,2019.0,1389.0,1.0
I_3[20],-0.091,0.307,-0.683,0.47,0.007,0.008,2016.0,1464.0,1.0
I_3[21],0.025,0.307,-0.523,0.632,0.007,0.008,1989.0,1554.0,1.0
I_3[22],0.099,0.308,-0.44,0.725,0.007,0.008,1960.0,1560.0,1.0
I_3[23],0.209,0.311,-0.313,0.854,0.007,0.008,1869.0,1511.0,1.0
I_3[24],0.458,0.323,-0.088,1.121,0.008,0.008,1671.0,1514.0,1.0
I_3[25],0.509,0.326,-0.07,1.139,0.008,0.008,1636.0,1514.0,1.0
I_3[26],0.523,0.326,-0.047,1.162,0.008,0.008,1623.0,1488.0,1.0
I_3[27],0.498,0.322,-0.046,1.136,0.008,0.008,1626.0,1432.0,1.0
I_3[28],0.424,0.316,-0.117,1.043,0.008,0.008,1662.0,1525.0,1.0
I_3[29],0.37,0.312,-0.185,0.962,0.007,0.008,1691.0,1528.0,1.0
I_3[30],0.282,0.307,-0.255,0.881,0.007,0.008,1806.0,1534.0,1.0
I_3[31],0.262,0.306,-0.279,0.857,0.007,0.008,1830.0,1486.0,1.0
I_3[32],0.245,0.306,-0.302,0.836,0.007,0.008,1861.0,1458.0,1.0
I_3[33],0.197,0.304,-0.353,0.783,0.007,0.008,1937.0,1482.0,1.0
I_3[34],0.104,0.302,-0.449,0.687,0.007,0.008,1943.0,1483.0,1.0
I_3[35],-0.166,0.306,-0.805,0.336,0.007,0.009,2010.0,1577.0,1.0
I_3[36],-0.203,0.308,-0.842,0.3,0.007,0.009,2013.0,1531.0,1.0
I_3[37],-0.287,0.312,-0.929,0.223,0.007,0.009,2011.0,1631.0,1.0
I_3[38],-0.356,0.317,-1.004,0.154,0.007,0.009,2002.0,1637.0,1.0
I_3[39],-0.399,0.32,-1.031,0.138,0.007,0.009,1995.0,1472.0,1.0
I_3[40],-0.697,0.351,-1.345,-0.064,0.008,0.01,1914.0,1511.0,1.0
I_3[41],-0.724,0.354,-1.386,-0.094,0.008,0.01,1902.0,1511.0,1.0
I_3[42],-0.751,0.358,-1.392,-0.081,0.008,0.01,1890.0,1504.0,1.0
I_3[43],-0.751,0.358,-1.393,-0.081,0.008,0.01,1890.0,1504.0,1.0
I_3[44],-0.25,0.317,-0.875,0.311,0.007,0.009,1987.0,1533.0,1.0
I_3[45],-0.215,0.315,-0.84,0.345,0.007,0.009,1980.0,1556.0,1.0
I_3[46],0.056,0.305,-0.479,0.673,0.007,0.008,1851.0,1438.0,1.0
I_3[47],0.092,0.304,-0.432,0.719,0.007,0.008,1847.0,1435.0,1.0
I_3[48],0.102,0.304,-0.454,0.696,0.007,0.008,1854.0,1480.0,1.0
I_3[49],0.114,0.304,-0.447,0.699,0.007,0.008,1860.0,1481.0,1.0
I_3[50],0.086,0.303,-0.472,0.66,0.007,0.008,1955.0,1482.0,1.0
I_3[51],0.083,0.303,-0.484,0.647,0.007,0.008,1958.0,1482.0,1.0
I_3[52],0.015,0.303,-0.554,0.575,0.007,0.008,1992.0,1532.0,1.0
I_3[53],-0.094,0.305,-0.675,0.451,0.007,0.009,2027.0,1554.0,1.0
I_3[54],-0.663,0.346,-1.284,-0.057,0.008,0.01,1967.0,1562.0,1.0
I_3[55],-0.847,0.369,-1.512,-0.206,0.009,0.01,1894.0,1489.0,1.0
I_3[56],-0.984,0.387,-1.692,-0.331,0.009,0.01,1849.0,1561.0,1.0
I_3[57],-1.174,0.416,-1.934,-0.45,0.01,0.011,1783.0,1392.0,1.0
I_3[58],-1.256,0.428,-2.019,-0.477,0.01,0.011,1815.0,1454.0,1.0
I_3[59],-1.226,0.423,-1.978,-0.465,0.01,0.011,1751.0,1585.0,1.0
I_3[60],-1.222,0.422,-1.973,-0.46,0.01,0.011,1752.0,1585.0,1.0
I_3[61],-0.761,0.355,-1.405,-0.116,0.008,0.01,1875.0,1487.0,1.0
I_3[62],-0.542,0.332,-1.178,0.04,0.008,0.009,1948.0,1375.0,1.0
I_3[63],-0.233,0.312,-0.818,0.338,0.007,0.009,2019.0,1349.0,1.0
I_3[64],0.276,0.317,-0.276,0.876,0.007,0.008,1928.0,1587.0,1.0
I_3[65],0.827,0.368,0.177,1.49,0.009,0.009,1500.0,1627.0,1.0
I_3[66],0.994,0.389,0.354,1.745,0.01,0.009,1433.0,1701.0,1.0
I_3[67],1.214,0.42,0.506,2.019,0.011,0.01,1356.0,1628.0,1.0
I_3[68],1.403,0.448,0.662,2.32,0.012,0.01,1296.0,1483.0,1.0
I_3[69],1.544,0.495,0.714,2.496,0.014,0.011,1335.0,1539.0,1.0
I_3[70],1.548,0.497,0.716,2.506,0.014,0.011,1342.0,1567.0,1.0
I_3[71],1.549,0.498,0.716,2.508,0.014,0.011,1345.0,1567.0,1.0
I_3[72],1.556,0.502,0.7,2.516,0.014,0.011,1352.0,1487.0,1.0
I_3[73],1.563,0.505,0.717,2.551,0.014,0.012,1355.0,1465.0,1.0
I_3[74],1.563,0.505,0.717,2.551,0.014,0.012,1355.0,1465.0,1.0
I_3[75],1.501,0.477,0.674,2.411,0.013,0.011,1322.0,1705.0,1.0
I_3[76],1.367,0.441,0.621,2.253,0.012,0.01,1343.0,1680.0,1.0
I_3[77],1.285,0.426,0.569,2.145,0.011,0.01,1389.0,1615.0,1.0
I_3[78],1.211,0.415,0.476,2.017,0.011,0.009,1416.0,1574.0,1.0
I_3[79],1.073,0.401,0.413,1.891,0.01,0.009,1501.0,1685.0,1.0
I_3[80],0.548,0.389,-0.191,1.218,0.009,0.009,2001.0,1635.0,1.0
I_3[81],-0.317,0.397,-1.079,0.373,0.008,0.01,2401.0,1695.0,1.0
I_3[82],-0.325,0.397,-1.089,0.366,0.008,0.01,2400.0,1684.0,1.0
I_3[83],-0.447,0.394,-1.172,0.275,0.008,0.01,2348.0,1595.0,1.0
I_3[84],-0.494,0.392,-1.265,0.168,0.008,0.01,2320.0,1546.0,1.0
I_3[85],-0.87,0.374,-1.57,-0.229,0.009,0.01,1892.0,1550.0,1.0
I_3[86],-0.873,0.374,-1.587,-0.246,0.009,0.01,1887.0,1550.0,1.0
I_3[87],-0.88,0.375,-1.586,-0.246,0.009,0.01,1874.0,1430.0,1.0
I_3[88],-0.9,0.376,-1.586,-0.219,0.009,0.01,1838.0,1489.0,1.0
I_3[89],-0.925,0.385,-1.687,-0.255,0.009,0.009,1865.0,1353.0,1.0
I_3[90],-0.82,0.465,-1.748,0.013,0.011,0.01,1827.0,1384.0,1.0
I_3[91],-0.041,0.726,-1.287,1.469,0.015,0.018,2383.0,1298.0,1.0
I_3[92],0.137,0.75,-1.216,1.626,0.015,0.019,2505.0,1281.0,1.0
I_3[93],0.404,0.674,-0.794,1.743,0.013,0.017,2810.0,1612.0,1.0
I_3[94],0.388,0.583,-0.696,1.478,0.011,0.015,2867.0,1512.0,1.0
I_3[95],0.292,0.422,-0.569,1.04,0.009,0.01,2430.0,1526.0,1.0
I_3[96],0.272,0.387,-0.531,0.974,0.008,0.009,2275.0,1547.0,1.0
I_3[97],0.259,0.345,-0.418,0.905,0.008,0.009,2030.0,1545.0,1.0
I_3[98],0.259,0.341,-0.428,0.884,0.008,0.008,2008.0,1569.0,1.0
I_3[99],0.331,0.321,-0.235,0.949,0.008,0.008,1796.0,1527.0,1.0
I_3[100],0.364,0.322,-0.214,0.968,0.008,0.008,1750.0,1526.0,1.0
I_3[101],0.448,0.328,-0.143,1.056,0.008,0.008,1672.0,1602.0,1.0
I_3[102],0.463,0.329,-0.126,1.076,0.008,0.008,1663.0,1603.0,1.0
I_3[103],0.661,0.341,0.062,1.309,0.009,0.009,1519.0,1514.0,1.0
I_3[104],0.695,0.344,0.093,1.348,0.009,0.009,1504.0,1457.0,1.0
I_3[105],0.872,0.386,0.18,1.58,0.009,0.009,1603.0,1712.0,1.0
mu_w_3[0],4.882,1.581,2.385,7.728,0.037,0.092,2083.0,1450.0,1.0
mu_w_3[1],1.585,0.821,0.36,2.951,0.018,0.029,2326.0,1607.0,1.0
mu_w_3[2],6.017,1.905,2.999,9.423,0.044,0.116,2070.0,1462.0,1.0
mu_w_3[3],5.287,1.699,2.607,8.256,0.04,0.102,2029.0,1351.0,1.0
mu_w_3[4],5.978,1.908,2.831,9.282,0.045,0.116,2063.0,1462.0,1.0
mu_w_3[5],4.561,1.472,2.444,7.431,0.034,0.077,2128.0,1355.0,1.0
mu_w_3[6],2.32,0.965,0.896,4.05,0.022,0.037,2319.0,1664.0,1.0
mu_w_3[7],18.559,7.68,7.614,32.42,0.172,0.404,2406.0,1620.0,1.0
mu_w_3[8],38.8,23.454,10.293,76.463,0.523,1.516,2306.0,1629.0,1.0
mu_w_3[9],13.899,5.499,6.095,23.294,0.124,0.305,2257.0,1822.0,1.0
mu_w_3[10],2.691,1.051,1.103,4.58,0.024,0.039,2245.0,1611.0,1.0
mu_w_3[11],10.269,11.289,1.329,23.983,0.293,1.282,2620.0,1611.0,1.0
mu_w_3[12],9.162,2.991,4.645,14.619,0.07,0.121,1891.0,1404.0,1.0
mu_w_3[13],14.71,5.844,6.105,24.226,0.133,0.332,2111.0,1400.0,1.0
I_4[0],0.205,0.366,-0.501,0.868,0.008,0.009,2105.0,1608.0,1.0
I_4[1],0.191,0.366,-0.515,0.855,0.008,0.009,2108.0,1608.0,1.0
I_4[2],0.135,0.365,-0.575,0.801,0.008,0.009,2125.0,1555.0,1.0
I_4[3],0.038,0.365,-0.624,0.77,0.008,0.009,2153.0,1499.0,1.0
I_4[4],0.006,0.365,-0.76,0.647,0.008,0.009,2162.0,1495.0,1.0
I_4[5],-0.12,0.367,-0.779,0.65,0.008,0.009,2180.0,1276.0,1.0
I_4[6],-0.26,0.37,-0.934,0.508,0.008,0.009,2156.0,1306.0,1.0
I_4[7],-0.283,0.37,-0.953,0.489,0.008,0.009,2140.0,1247.0,1.0
I_4[8],-0.329,0.368,-1.126,0.303,0.008,0.009,2100.0,1272.0,1.0
I_4[9],-0.353,0.366,-1.1,0.317,0.008,0.009,2074.0,1281.0,1.0
I_4[10],-0.355,0.366,-1.102,0.311,0.008,0.009,2070.0,1281.0,1.0
I_4[11],-0.359,0.366,-1.11,0.303,0.008,0.009,2065.0,1264.0,1.0
I_4[12],-0.39,0.365,-1.14,0.266,0.008,0.009,2019.0,1251.0,1.0
I_4[13],-0.418,0.366,-1.185,0.228,0.008,0.009,1990.0,1202.0,1.0
I_4[14],-0.635,0.382,-1.408,0.051,0.009,0.009,1820.0,1339.0,1.0
I_4[15],-0.697,0.388,-1.446,0.02,0.009,0.01,1764.0,1321.0,1.0
I_4[16],-0.966,0.42,-1.775,-0.219,0.011,0.01,1559.0,1341.0,1.0
I_4[17],-1.005,0.425,-1.828,-0.255,0.011,0.01,1536.0,1360.0,1.0
I_4[18],-1.101,0.439,-1.958,-0.336,0.011,0.011,1480.0,1342.0,1.0
I_4[19],-1.116,0.441,-2.013,-0.385,0.011,0.011,1473.0,1342.0,1.0
I_4[20],-1.122,0.442,-1.982,-0.35,0.011,0.011,1471.0,1342.0,1.0
I_4[21],-1.134,0.444,-1.996,-0.36,0.012,0.011,1464.0,1342.0,1.0
I_4[22],-1.302,0.47,-2.207,-0.485,0.013,0.011,1393.0,1344.0,1.0
I_4[23],-1.455,0.495,-2.399,-0.599,0.013,0.012,1342.0,1326.0,1.0
I_4[24],-1.604,0.521,-2.59,-0.703,0.014,0.012,1298.0,1269.0,1.0
I_4[25],-1.622,0.524,-2.619,-0.718,0.014,0.012,1293.0,1303.0,1.0
I_4[26],-1.497,0.502,-2.493,-0.658,0.014,0.012,1331.0,1339.0,1.0
I_4[27],-1.253,0.461,-2.127,-0.425,0.012,0.011,1432.0,1363.0,1.0
