,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
I_5_hsgp_coeffs[15],0.785,0.88,-0.894,2.362,0.012,0.014,5716.0,3043.0,1.0
I_5_hsgp_coeffs[16],0.322,0.836,-1.225,1.88,0.011,0.015,5996.0,2567.0,1.0
I_5_hsgp_coeffs[17],-0.926,0.878,-2.497,0.804,0.012,0.014,5024.0,3048.0,1.0
I_5_hsgp_coeffs[18],-0.513,0.867,-2.085,1.154,0.012,0.013,5044.0,3341.0,1.0
I_5_hsgp_coeffs[19],0.782,0.858,-0.754,2.429,0.012,0.015,5464.0,2969.0,1.0
I_5_hsgp_coeffs[20],0.665,0.839,-0.856,2.294,0.013,0.014,4314.0,3072.0,1.0
I_5_hsgp_coeffs[21],-0.427,0.869,-2.034,1.224,0.013,0.014,4754.0,3222.0,1.0
I_5_hsgp_coeffs[22],-0.602,0.834,-2.187,0.965,0.012,0.012,4753.0,3461.0,1.0
I_5_hsgp_coeffs[23],0.111,0.881,-1.551,1.786,0.013,0.015,4662.0,2979.0,1.0
I_5_hsgp_coeffs[24],0.419,0.836,-1.164,1.927,0.011,0.014,5744.0,3240.0,1.0
I_5_hsgp_coeffs[25],0.001,0.872,-1.577,1.714,0.012,0.015,4921.0,2829.0,1.0
I_5_hsgp_coeffs[26],-0.169,0.854,-1.705,1.484,0.013,0.013,4223.0,2939.0,1.0
I_5_hsgp_coeffs[27],0.122,0.875,-1.507,1.73,0.013,0.014,4322.0,3135.0,1.0
I_5_hsgp_coeffs[28],0.043,0.851,-1.482,1.649,0.013,0.012,4513.0,3004.0,1.0
I_5_hsgp_coeffs[29],-0.405,0.849,-1.889,1.266,0.014,0.012,3886.0,2835.0,1.0
I_5_hsgp_coeffs[30],-0.053,0.851,-1.653,1.485,0.013,0.016,4518.0,2777.0,1.0
I_5_hsgp_coeffs[31],0.591,0.826,-0.95,2.115,0.011,0.013,5415.0,3068.0,1.0
I_5_hsgp_coeffs[32],0.094,0.868,-1.49,1.825,0.012,0.014,4906.0,2755.0,1.0
I_5_hsgp_coeffs[33],-0.481,0.85,-2.007,1.136,0.012,0.013,4715.0,3243.0,1.0
I_5_hsgp_coeffs[34],-0.026,0.861,-1.672,1.492,0.012,0.014,4878.0,2917.0,1.0
I_5_hsgp_coeffs[35],0.157,0.827,-1.471,1.646,0.012,0.013,4694.0,2970.0,1.0
I_5_hsgp_coeffs[36],-0.196,0.869,-1.823,1.396,0.013,0.013,4613.0,3016.0,1.0
I_5_hsgp_coeffs[37],0.126,0.832,-1.525,1.578,0.011,0.012,6075.0,3379.0,1.0
I_5_hsgp_coeffs[38],0.543,0.844,-1.004,2.199,0.012,0.013,4849.0,2823.0,1.0
I_5_hsgp_coeffs[39],-0.119,0.848,-1.646,1.543,0.013,0.012,4420.0,2830.0,1.0
I_5_hsgp_coeffs[40],-0.652,0.844,-2.309,0.863,0.011,0.013,5475.0,2986.0,1.0
I_5_hsgp_coeffs[41],-0.317,0.852,-1.931,1.251,0.013,0.013,4347.0,3133.0,1.0
I_5_hsgp_coeffs[42],0.292,0.826,-1.227,1.848,0.013,0.012,3860.0,3088.0,1.0
I_5_hsgp_coeffs[43],0.918,0.852,-0.606,2.568,0.013,0.013,4133.0,3105.0,1.0
I_5_hsgp_coeffs[44],0.37,0.822,-1.112,1.991,0.013,0.013,3995.0,2837.0,1.0
I_5_hsgp_coeffs[45],-1.17,0.815,-2.694,0.366,0.013,0.012,4049.0,3229.0,1.0
I_5_hsgp_coeffs[46],-0.613,0.813,-2.158,0.868,0.014,0.011,3417.0,3345.0,1.0
I_5_hsgp_coeffs[47],0.449,0.812,-1.106,1.911,0.014,0.011,3470.0,3082.0,1.0
I_5_hsgp_coeffs[48],-0.481,0.575,-1.493,0.65,0.011,0.008,3006.0,3035.0,1.0
I_5_hsgp_coeffs[49],1.723,0.573,0.7,2.798,0.009,0.008,3711.0,3229.0,1.0
I_6_hsgp_coeffs[0],-0.025,0.978,-1.831,1.792,0.014,0.015,4582.0,3211.0,1.0
I_6_hsgp_coeffs[1],-0.457,0.945,-2.233,1.314,0.012,0.015,6509.0,3101.0,1.0
I_6_hsgp_coeffs[2],-0.279,0.975,-2.067,1.625,0.013,0.016,5528.0,2832.0,1.0
I_6_hsgp_coeffs[3],0.794,0.851,-0.749,2.404,0.013,0.012,4457.0,3265.0,1.0
I_6_hsgp_coeffs[4],0.671,0.919,-0.983,2.465,0.014,0.014,4344.0,3014.0,1.0
I_6_hsgp_coeffs[5],-0.932,0.855,-2.606,0.588,0.012,0.013,4716.0,3250.0,1.0
I_6_hsgp_coeffs[6],-0.879,0.874,-2.54,0.699,0.013,0.014,4486.0,2933.0,1.0
I_6_hsgp_coeffs[7],0.807,0.899,-0.818,2.535,0.013,0.014,4865.0,3067.0,1.0
I_6_hsgp_coeffs[8],0.766,0.864,-0.837,2.411,0.012,0.014,5436.0,3001.0,1.0
I_6_hsgp_coeffs[9],-0.552,0.853,-2.134,1.013,0.013,0.013,4551.0,3228.0,1.0
I_6_hsgp_coeffs[10],-0.411,0.886,-2.202,1.147,0.012,0.015,5473.0,2987.0,1.0
I_6_hsgp_coeffs[11],0.283,0.855,-1.341,1.831,0.011,0.014,5593.0,2809.0,1.0
I_6_hsgp_coeffs[12],-0.056,0.864,-1.667,1.558,0.012,0.013,4876.0,3089.0,1.0
I_6_hsgp_coeffs[13],0.014,0.86,-1.617,1.615,0.012,0.013,4907.0,2948.0,1.0
I_6_hsgp_coeffs[14],0.347,0.846,-1.171,1.987,0.012,0.013,4846.0,3309.0,1.0
I_6_hsgp_coeffs[15],-0.087,0.869,-1.686,1.604,0.011,0.016,5873.0,2972.0,1.0
I_6_hsgp_coeffs[16],-0.359,0.855,-2.071,1.158,0.012,0.012,4683.0,3518.0,1.0
I_6_hsgp_coeffs[17],0.09,0.854,-1.494,1.674,0.013,0.014,4604.0,2781.0,1.0
I_6_hsgp_coeffs[18],0.179,0.873,-1.454,1.779,0.013,0.014,4859.0,2844.0,1.0
I_6_hsgp_coeffs[19],0.012,0.839,-1.547,1.599,0.012,0.013,4772.0,3095.0,1.0
I_6_hsgp_coeffs[20],0.054,0.87,-1.675,1.57,0.013,0.015,4528.0,3105.0,1.0
I_6_hsgp_coeffs[21],-0.068,0.845,-1.642,1.544,0.012,0.014,4716.0,2911.0,1.0
I_6_hsgp_coeffs[22],-0.162,0.856,-1.749,1.459,0.012,0.013,5406.0,3137.0,1.0
I_6_hsgp_coeffs[23],0.069,0.852,-1.502,1.691,0.012,0.013,5042.0,3175.0,1.0
I_6_hsgp_coeffs[24],-0.004,0.854,-1.696,1.483,0.013,0.014,4554.0,2681.0,1.0
I_6_hsgp_coeffs[25],0.088,0.864,-1.514,1.649,0.011,0.013,5692.0,3180.0,1.0
I_6_hsgp_coeffs[26],0.303,0.875,-1.286,1.961,0.012,0.014,4967.0,3065.0,1.0
I_6_hsgp_coeffs[27],-0.285,0.859,-1.905,1.274,0.011,0.014,6092.0,3027.0,1.0
I_6_hsgp_coeffs[28],-0.621,0.877,-2.239,1.077,0.012,0.015,5307.0,2744.0,1.0
I_6_hsgp_coeffs[29],0.48,0.876,-1.108,2.168,0.013,0.013,4865.0,3117.0,1.0
I_6_hsgp_coeffs[30],0.799,0.854,-0.838,2.338,0.014,0.013,3696.0,3112.0,1.0
I_6_hsgp_coeffs[31],-0.594,0.868,-2.275,1.002,0.012,0.014,4998.0,3108.0,1.0
I_6_hsgp_coeffs[32],-0.648,0.879,-2.268,1.037,0.013,0.013,4547.0,3030.0,1.0
I_6_hsgp_coeffs[33],0.511,0.87,-1.193,2.054,0.012,0.013,4860.0,3349.0,1.0
I_6_hsgp_coeffs[34],0.298,0.879,-1.346,1.932,0.013,0.015,4942.0,3165.0,1.0
I_6_hsgp_coeffs[35],-0.286,0.848,-1.967,1.186,0.012,0.013,4813.0,3211.0,1.0
I_6_hsgp_coeffs[36],0.132,0.85,-1.383,1.769,0.011,0.014,5599.0,3085.0,1.0
I_6_hsgp_coeffs[37],-0.01,0.881,-1.664,1.638,0.013,0.015,4710.0,2739.0,1.0
I_6_hsgp_coeffs[38],-0.348,0.862,-1.958,1.292,0.012,0.014,5368.0,3360.0,1.0
I_6_hsgp_coeffs[39],0.31,0.846,-1.311,1.817,0.012,0.013,5214.0,2808.0,1.0
I_6_hsgp_coeffs[40],0.273,0.855,-1.371,1.864,0.013,0.013,4563.0,3162.0,1.0
I_6_hsgp_coeffs[41],-0.457,0.854,-2.064,1.121,0.012,0.015,5228.0,2966.0,1.0
I_6_hsgp_coeffs[42],0.143,0.867,-1.565,1.674,0.013,0.013,4138.0,2678.0,1.0
I_6_hsgp_coeffs[43],0.4,0.881,-1.24,2.052,0.012,0.016,5264.0,2652.0,1.0
I_6_hsgp_coeffs[44],-0.715,0.872,-2.349,0.958,0.014,0.014,3648.0,2670.0,1.0
I_6_hsgp_coeffs[45],-0.162,0.861,-1.739,1.5,0.011,0.013,5848.0,3275.0,1.0
I_6_hsgp_coeffs[46],1.202,0.897,-0.489,2.869,0.013,0.014,4883.0,3150.0,1.0
I_6_hsgp_coeffs[47],-0.113,0.819,-1.605,1.442,0.012,0.012,4557.0,3109.0,1.0
I_6_hsgp_coeffs[48],-1.365,0.798,-2.836,0.156,0.012,0.012,4171.0,2512.0,1.0
I_6_hsgp_coeffs[49],0.176,0.742,-1.241,1.543,0.011,0.011,4805.0,3163.0,1.0
I_7_hsgp_coeffs[0],-0.013,0.968,-1.812,1.839,0.013,0.015,5854.0,3321.0,1.0
I_7_hsgp_coeffs[1],0.384,0.929,-1.3,2.201,0.012,0.015,5858.0,3128.0,1.0
I_7_hsgp_coeffs[2],-0.21,0.978,-1.973,1.666,0.013,0.016,5384.0,3063.0,1.0
I_7_hsgp_coeffs[3],-0.685,0.871,-2.347,0.902,0.012,0.013,5280.0,3113.0,1.0
I_7_hsgp_coeffs[4],0.503,0.921,-1.213,2.221,0.011,0.016,6443.0,2822.0,1.0
I_7_hsgp_coeffs[5],0.863,0.863,-0.762,2.471,0.012,0.014,5077.0,3163.0,1.0
I_7_hsgp_coeffs[6],-0.645,0.85,-2.338,0.809,0.012,0.013,5192.0,3333.0,1.0
I_7_hsgp_coeffs[7],-0.798,0.892,-2.527,0.849,0.013,0.014,4633.0,3244.0,1.0
I_7_hsgp_coeffs[8],0.606,0.874,-0.991,2.257,0.013,0.015,4699.0,3184.0,1.0
I_7_hsgp_coeffs[9],0.552,0.867,-1.073,2.116,0.012,0.014,5226.0,3211.0,1.0
I_7_hsgp_coeffs[10],-0.414,0.872,-2.047,1.227,0.012,0.014,5220.0,3160.0,1.0
I_7_hsgp_coeffs[11],-0.301,0.853,-1.879,1.329,0.012,0.014,4668.0,2900.0,1.0
I_7_hsgp_coeffs[12],0.192,0.864,-1.329,1.875,0.013,0.013,4770.0,3071.0,1.0
I_7_hsgp_coeffs[13],0.121,0.855,-1.595,1.639,0.013,0.014,4237.0,2920.0,1.0
I_7_hsgp_coeffs[14],-0.101,0.843,-1.672,1.491,0.012,0.014,4869.0,3219.0,1.0
I_7_hsgp_coeffs[15],-0.118,0.842,-1.662,1.462,0.012,0.013,5057.0,3235.0,1.0
I_7_hsgp_coeffs[16],0.118,0.864,-1.566,1.666,0.013,0.014,4463.0,2627.0,1.0
I_7_hsgp_coeffs[17],0.225,0.854,-1.432,1.785,0.012,0.013,5337.0,3166.0,1.0
I_7_hsgp_coeffs[18],-0.116,0.871,-1.716,1.532,0.012,0.015,5259.0,3354.0,1.0
I_7_hsgp_coeffs[19],-0.325,0.847,-1.983,1.19,0.011,0.013,6166.0,3359.0,1.0
I_7_hsgp_coeffs[20],0.012,0.834,-1.576,1.613,0.012,0.015,4839.0,3200.0,1.0
I_7_hsgp_coeffs[21],0.234,0.886,-1.495,1.866,0.012,0.015,5172.0,2539.0,1.0
I_7_hsgp_coeffs[22],0.166,0.85,-1.365,1.838,0.013,0.013,4255.0,2701.0,1.0
I_7_hsgp_coeffs[23],0.069,0.88,-1.573,1.741,0.013,0.015,4439.0,2904.0,1.0
I_7_hsgp_coeffs[24],-0.268,0.867,-1.936,1.297,0.012,0.014,4900.0,3048.0,1.0
I_7_hsgp_coeffs[25],-0.484,0.872,-2.093,1.141,0.013,0.014,4193.0,2896.0,1.0
I_7_hsgp_coeffs[26],0.179,0.864,-1.418,1.8,0.012,0.013,4999.0,3011.0,1.0
I_7_hsgp_coeffs[27],0.881,0.863,-0.766,2.487,0.013,0.014,4281.0,2918.0,1.0
I_7_hsgp_coeffs[28],0.161,0.877,-1.431,1.834,0.013,0.015,4758.0,2921.0,1.0
I_7_hsgp_coeffs[29],-0.992,0.875,-2.631,0.673,0.013,0.013,4356.0,3305.0,1.0
I_7_hsgp_coeffs[30],-0.688,0.863,-2.371,0.903,0.012,0.015,5170.0,3136.0,1.0
I_7_hsgp_coeffs[31],0.742,0.86,-0.871,2.294,0.011,0.013,6321.0,3218.0,1.0
I_7_hsgp_coeffs[32],1.127,0.898,-0.55,2.802,0.012,0.014,5527.0,2811.0,1.0
I_7_hsgp_coeffs[33],-0.257,0.846,-1.891,1.304,0.011,0.015,6399.0,2880.0,1.0
I_7_hsgp_coeffs[34],-1.274,0.893,-2.924,0.402,0.012,0.013,5420.0,2889.0,1.0
I_7_hsgp_coeffs[35],-0.296,0.854,-1.922,1.317,0.013,0.013,4656.0,3250.0,1.0
I_7_hsgp_coeffs[36],1.031,0.881,-0.695,2.569,0.012,0.014,5190.0,3204.0,1.0
I_7_hsgp_coeffs[37],0.595,0.874,-1.004,2.276,0.011,0.015,5894.0,2701.0,1.0
I_7_hsgp_coeffs[38],-0.543,0.869,-2.244,1.038,0.013,0.014,4654.0,2873.0,1.0
I_7_hsgp_coeffs[39],-0.534,0.879,-2.23,1.077,0.011,0.014,6042.0,3402.0,1.0
I_7_hsgp_coeffs[40],0.082,0.862,-1.606,1.656,0.013,0.014,4470.0,3074.0,1.0
I_7_hsgp_coeffs[41],0.211,0.858,-1.314,1.879,0.012,0.013,4778.0,3116.0,1.0
I_7_hsgp_coeffs[42],0.076,0.845,-1.552,1.649,0.013,0.012,4560.0,3015.0,1.0
I_7_hsgp_coeffs[43],0.151,0.845,-1.485,1.677,0.012,0.013,4845.0,3054.0,1.0
I_7_hsgp_coeffs[44],0.076,0.825,-1.496,1.644,0.011,0.014,6026.0,2882.0,1.0
I_7_hsgp_coeffs[45],-0.296,0.837,-1.923,1.197,0.012,0.014,4895.0,2971.0,1.0
I_7_hsgp_coeffs[46],-0.387,0.836,-2.025,1.098,0.012,0.012,4955.0,3115.0,1.0
I_7_hsgp_coeffs[47],0.136,0.838,-1.408,1.71,0.013,0.012,4285.0,3124.0,1.0
I_7_hsgp_coeffs[48],0.558,0.689,-0.73,1.823,0.011,0.011,3943.0,3323.0,1.0
I_7_hsgp_coeffs[49],0.295,0.694,-0.997,1.598,0.01,0.01,4418.0,3225.0,1.0
ell_t[0],3.197,2.172,0.069,7.064,0.043,0.04,2429.0,2523.0,1.0
ell_t[1],5.948,2.974,0.537,11.185,0.073,0.047,1541.0,1512.0,1.0
ell_t[2],4.826,2.675,0.226,9.5,0.058,0.039,1862.0,2124.0,1.0
ell_t[3],4.912,3.018,0.253,10.323,0.071,0.048,1651.0,2208.0,1.0
ell_t[4],8.436,3.566,1.955,14.986,0.08,0.061,1836.0,1675.0,1.0
ell_t[5],4.398,2.946,0.235,9.723,0.063,0.059,2484.0,2388.0,1.0
ell_t[6],7.73,3.63,0.631,14.099,0.093,0.066,1362.0,747.0,1.0
ell_t[7],8.22,3.38,2.033,14.826,0.078,0.056,1784.0,1796.0,1.0
eta_t[0],0.953,0.404,0.318,1.712,0.009,0.007,1642.0,2241.0,1.0
eta_t[1],0.982,0.389,0.375,1.737,0.01,0.007,1351.0,2363.0,1.0
eta_t[2],0.95,0.383,0.319,1.665,0.01,0.007,1369.0,2146.0,1.0
eta_t[3],0.988,0.402,0.351,1.748,0.009,0.007,1750.0,2335.0,1.0
eta_t[4],0.828,0.353,0.281,1.49,0.008,0.007,1671.0,2311.0,1.0
eta_t[5],1.141,0.462,0.377,1.995,0.011,0.007,1632.0,2300.0,1.0
eta_t[6],0.777,0.328,0.248,1.374,0.008,0.006,1362.0,1813.0,1.0
eta_t[7],0.843,0.344,0.273,1.465,0.008,0.006,1636.0,1800.0,1.0
sigma_y_t[0],0.651,0.023,0.611,0.696,0.0,0.0,6349.0,2972.0,1.0
sigma_y_t[1],0.332,0.013,0.309,0.357,0.0,0.0,8293.0,2742.0,1.0
sigma_y_t[2],0.352,0.012,0.33,0.374,0.0,0.0,5377.0,2920.0,1.0
sigma_y_t[3],0.599,0.021,0.559,0.64,0.0,0.0,5575.0,2772.0,1.0
sigma_y_t[4],0.525,0.022,0.486,0.567,0.0,0.0,8739.0,3147.0,1.0
sigma_y_t[5],0.527,0.016,0.496,0.557,0.0,0.0,6243.0,2883.0,1.0
sigma_y_t[6],0.605,0.02,0.569,0.644,0.0,0.0,5518.0,3181.0,1.0
sigma_y_t[7],0.428,0.015,0.401,0.455,0.0,0.0,6892.0,3056.0,1.0
log_b_mag_sigma,0.18,0.139,0.0,0.429,0.002,0.002,2583.0,1907.0,1.0
log_b_mag_t[0],0.381,0.352,-0.273,1.06,0.01,0.006,1361.0,2133.0,1.0
log_b_mag_t[1],0.382,0.35,-0.244,1.047,0.01,0.006,1218.0,1997.0,1.0
log_b_mag_t[2],0.383,0.356,-0.229,1.085,0.01,0.007,1407.0,1686.0,1.0
log_b_mag_t[3],0.384,0.354,-0.245,1.064,0.009,0.006,1465.0,2276.0,1.0
log_b_mag_t[4],0.372,0.355,-0.284,1.039,0.01,0.006,1338.0,2165.0,1.0
log_b_mag_t[5],0.404,0.354,-0.21,1.122,0.009,0.006,1442.0,1915.0,1.0
log_b_mag_t[6],0.369,0.364,-0.288,1.083,0.01,0.006,1270.0,1783.0,1.0
log_b_mag_t[7],0.371,0.354,-0.242,1.075,0.01,0.006,1291.0,2084.0,1.0
b_mag_t[0],1.562,0.616,0.673,2.682,0.016,0.019,1361.0,2133.0,1.0
b_mag_t[1],1.561,0.597,0.701,2.644,0.017,0.018,1218.0,1997.0,1.0
b_mag_t[2],1.568,0.656,0.644,2.691,0.017,0.049,1407.0,1686.0,1.0
b_mag_t[3],1.567,0.618,0.679,2.669,0.016,0.019,1465.0,2276.0,1.0
b_mag_t[4],1.549,0.618,0.68,2.677,0.016,0.024,1338.0,2165.0,1.0
b_mag_t[5],1.599,0.634,0.682,2.731,0.017,0.02,1442.0,1915.0,1.0
b_mag_t[6],1.549,0.628,0.603,2.689,0.018,0.025,1270.0,1783.0,1.0
b_mag_t[7],1.547,0.604,0.693,2.667,0.017,0.019,1291.0,2084.0,1.0
I_0[0],-0.738,0.361,-1.433,-0.154,0.008,0.006,1979.0,3067.0,1.0
I_0[1],-0.776,0.362,-1.469,-0.189,0.008,0.006,1852.0,2720.0,1.0
I_0[2],-0.764,0.356,-1.43,-0.158,0.008,0.006,1834.0,2766.0,1.0
I_0[3],-0.706,0.342,-1.372,-0.148,0.008,0.006,1791.0,2744.0,1.0
I_0[4],-0.611,0.321,-1.257,-0.114,0.007,0.006,1771.0,2775.0,1.0
I_0[5],-0.492,0.296,-1.078,-0.009,0.007,0.006,1844.0,2764.0,1.0
I_0[6],-0.361,0.272,-0.902,0.103,0.006,0.005,2107.0,2652.0,1.0
I_0[7],-0.23,0.252,-0.741,0.216,0.005,0.005,2417.0,2784.0,1.0
I_0[8],-0.111,0.24,-0.568,0.361,0.005,0.005,2630.0,2514.0,1.0
I_0[9],-0.013,0.235,-0.476,0.439,0.004,0.005,2819.0,2718.0,1.0
I_0[10],0.062,0.233,-0.406,0.497,0.004,0.005,2814.0,2784.0,1.0
I_0[11],0.112,0.234,-0.322,0.584,0.004,0.005,2796.0,2684.0,1.0
I_0[12],0.14,0.235,-0.268,0.633,0.004,0.005,2801.0,2804.0,1.0
I_0[13],0.152,0.236,-0.271,0.628,0.005,0.005,2801.0,2684.0,1.0
I_0[14],0.157,0.236,-0.254,0.65,0.005,0.005,2788.0,2647.0,1.0
I_0[15],0.164,0.238,-0.227,0.686,0.005,0.005,2754.0,2683.0,1.0
I_0[16],0.181,0.241,-0.232,0.684,0.005,0.005,2688.0,2755.0,1.0
I_0[17],0.213,0.245,-0.197,0.736,0.005,0.005,2613.0,2653.0,1.0
I_0[18],0.265,0.253,-0.179,0.782,0.005,0.005,2519.0,2619.0,1.0
I_0[19],0.338,0.264,-0.109,0.885,0.005,0.005,2398.0,2766.0,1.0
I_0[20],0.427,0.279,-0.084,0.95,0.006,0.005,2263.0,2774.0,1.0
I_0[21],0.527,0.299,0.031,1.096,0.006,0.006,2102.0,2835.0,1.0
I_0[22],0.63,0.32,0.123,1.254,0.007,0.006,1972.0,2921.0,1.0
I_0[23],0.724,0.341,0.185,1.398,0.008,0.006,1840.0,2956.0,1.0
I_0[24],0.801,0.359,0.209,1.482,0.008,0.006,1758.0,2701.0,1.0
I_0[25],0.851,0.371,0.21,1.521,0.009,0.007,1720.0,2551.0,1.0
I_0[26],0.867,0.374,0.236,1.552,0.009,0.007,1715.0,2672.0,1.0
I_0[27],0.844,0.367,0.227,1.52,0.009,0.006,1740.0,2642.0,1.0
I_0[28],0.784,0.351,0.192,1.42,0.008,0.006,1807.0,2662.0,1.0
I_0[29],0.688,0.327,0.134,1.284,0.007,0.006,1912.0,2678.0,1.0
I_0[30],0.562,0.298,0.022,1.111,0.006,0.005,2110.0,2705.0,1.0
I_0[31],0.416,0.27,-0.017,0.985,0.006,0.005,2418.0,2828.0,1.0
I_0[32],0.26,0.248,-0.152,0.784,0.005,0.005,2790.0,2540.0,1.0
I_0[33],0.103,0.235,-0.34,0.577,0.004,0.005,3085.0,2624.0,1.0
I_0[34],-0.043,0.234,-0.501,0.423,0.004,0.005,3144.0,2482.0,1.0
I_0[35],-0.171,0.242,-0.669,0.274,0.004,0.005,2969.0,2676.0,1.0
I_0[36],-0.275,0.253,-0.755,0.212,0.005,0.005,2744.0,2857.0,1.0
I_0[37],-0.352,0.264,-0.852,0.138,0.005,0.005,2512.0,2732.0,1.0
I_0[38],-0.403,0.272,-0.932,0.072,0.006,0.005,2351.0,2668.0,1.0
I_0[39],-0.428,0.276,-0.958,0.053,0.006,0.005,2252.0,2649.0,1.0
I_0[40],-0.435,0.277,-0.975,0.029,0.006,0.005,2189.0,2765.0,1.0
I_0[41],-0.428,0.275,-0.988,0.001,0.006,0.005,2094.0,2773.0,1.0
I_0[42],-0.414,0.272,-0.968,0.016,0.006,0.005,2047.0,2777.0,1.0
I_0[43],-0.399,0.27,-0.968,0.009,0.006,0.005,2015.0,2837.0,1.0
I_0[44],-0.388,0.268,-0.935,0.041,0.006,0.005,2010.0,2716.0,1.0
I_0[45],-0.384,0.267,-0.916,0.06,0.006,0.005,2002.0,2721.0,1.0
I_0[46],-0.388,0.268,-0.925,0.055,0.006,0.005,2001.0,2741.0,1.0
I_0[47],-0.4,0.27,-0.949,0.049,0.006,0.005,2000.0,2797.0,1.0
I_0[48],-0.417,0.273,-0.961,0.05,0.006,0.005,2017.0,2701.0,1.0
I_0[49],-0.436,0.277,-0.994,0.028,0.006,0.005,2005.0,2713.0,1.0
I_0[50],-0.453,0.281,-1.014,0.015,0.006,0.005,2004.0,2717.0,1.0
I_0[51],-0.465,0.284,-1.031,0.01,0.006,0.005,2021.0,2567.0,1.0
I_0[52],-0.47,0.286,-1.074,-0.03,0.006,0.005,2047.0,2497.0,1.0
I_0[53],-0.465,0.286,-1.051,-0.006,0.006,0.005,2078.0,2495.0,1.0
I_0[54],-0.451,0.284,-0.998,0.044,0.006,0.005,2108.0,2635.0,1.0
I_0[55],-0.43,0.281,-1.018,0.024,0.006,0.005,2139.0,2565.0,1.0
I_0[56],-0.406,0.277,-0.953,0.074,0.006,0.005,2147.0,2601.0,1.0
I_0[57],-0.381,0.273,-0.972,0.043,0.006,0.005,2172.0,2648.0,1.0
I_0[58],-0.359,0.269,-0.894,0.108,0.006,0.005,2174.0,2666.0,1.0
I_0[59],-0.345,0.267,-0.863,0.127,0.006,0.005,2151.0,2646.0,1.0
I_0[60],-0.339,0.265,-0.865,0.115,0.006,0.005,2127.0,2645.0,1.0
I_0[61],-0.342,0.265,-0.855,0.116,0.006,0.005,2082.0,2715.0,1.0
I_0[62],-0.353,0.266,-0.887,0.087,0.006,0.005,2052.0,2699.0,1.0
I_0[63],-0.368,0.268,-0.868,0.113,0.006,0.005,2036.0,2858.0,1.0
I_0[64],-0.383,0.27,-0.922,0.066,0.006,0.005,2008.0,2558.0,1.0
I_0[65],-0.392,0.271,-0.925,0.075,0.006,0.005,1986.0,2576.0,1.0
I_0[66],-0.389,0.27,-0.943,0.057,0.006,0.005,1981.0,2639.0,1.0
I_0[67],-0.368,0.266,-0.931,0.061,0.006,0.005,2014.0,2614.0,1.0
I_0[68],-0.326,0.26,-0.868,0.113,0.006,0.005,2093.0,2478.0,1.0
I_0[69],-0.261,0.251,-0.762,0.203,0.005,0.005,2217.0,2566.0,1.0
I_0[70],-0.173,0.243,-0.677,0.267,0.005,0.005,2393.0,2530.0,1.0
I_0[71],-0.066,0.236,-0.547,0.387,0.005,0.005,2599.0,2332.0,1.0
I_0[72],0.056,0.236,-0.413,0.511,0.005,0.005,2715.0,2492.0,1.0
I_0[73],0.185,0.243,-0.263,0.685,0.005,0.005,2630.0,2432.0,1.0
I_0[74],0.312,0.257,-0.119,0.854,0.005,0.005,2419.0,2713.0,1.0
I_0[75],0.429,0.275,-0.006,0.999,0.006,0.005,2215.0,2766.0,1.0
I_0[76],0.529,0.293,0.047,1.099,0.006,0.005,2049.0,2815.0,1.0
I_0[77],0.605,0.309,0.082,1.183,0.007,0.006,1940.0,2828.0,1.0
I_0[78],0.656,0.32,0.104,1.237,0.007,0.006,1871.0,2798.0,1.0
I_0[79],0.68,0.325,0.148,1.305,0.007,0.006,1852.0,2839.0,1.0
I_0[80],0.681,0.325,0.14,1.298,0.007,0.006,1856.0,2901.0,1.0
I_0[81],0.663,0.321,0.131,1.276,0.007,0.006,1879.0,2936.0,1.0
I_0[82],0.635,0.315,0.095,1.221,0.007,0.006,1923.0,2886.0,1.0
I_0[83],0.606,0.309,0.09,1.198,0.007,0.006,1974.0,2750.0,1.0
I_0[84],0.583,0.305,0.104,1.206,0.007,0.006,2017.0,2685.0,1.0
I_0[85],0.575,0.304,0.1,1.198,0.007,0.006,2020.0,2436.0,1.0
I_0[86],0.586,0.306,0.099,1.212,0.007,0.006,1993.0,2360.0,1.0
I_0[87],0.618,0.314,0.123,1.267,0.007,0.006,1940.0,2458.0,1.0
I_0[88],0.671,0.326,0.118,1.312,0.007,0.006,1853.0,2592.0,1.0
I_0[89],0.738,0.341,0.162,1.402,0.008,0.006,1766.0,2706.0,1.0
I_0[90],0.812,0.359,0.187,1.489,0.008,0.006,1696.0,2670.0,1.0
I_0[91],0.882,0.377,0.233,1.593,0.009,0.006,1662.0,2494.0,1.0
I_0[92],0.936,0.391,0.252,1.653,0.009,0.007,1634.0,2710.0,1.0
I_0[93],0.963,0.397,0.294,1.713,0.01,0.007,1627.0,2606.0,1.0
I_0[94],0.952,0.393,0.292,1.69,0.01,0.007,1642.0,2626.0,1.0
I_0[95],0.896,0.378,0.274,1.621,0.009,0.006,1690.0,2871.0,1.0
I_0[96],0.791,0.351,0.201,1.446,0.008,0.006,1787.0,2918.0,1.0
I_0[97],0.639,0.315,0.111,1.229,0.007,0.006,1978.0,2690.0,1.0
I_0[98],0.446,0.276,-0.039,0.973,0.006,0.005,2250.0,2869.0,1.0
I_0[99],0.222,0.245,-0.199,0.727,0.005,0.005,2642.0,2507.0,1.0
