,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
a_mag_t[0],-0.025,0.286,-0.582,0.511,0.005,0.005,2745.0,2791.0,1.0
a_mag_t[1],-0.192,0.428,-1.081,0.582,0.008,0.007,2953.0,2794.0,1.0
a_mag_t[2],-0.108,0.353,-0.774,0.556,0.008,0.008,2404.0,2019.0,1.0
a_mag_t[3],-0.2,0.377,-0.906,0.529,0.008,0.007,2235.0,2404.0,1.0
a_mag_t[4],-0.122,0.442,-0.976,0.731,0.009,0.008,2504.0,2255.0,1.0
a_mag_t[5],-0.154,0.361,-0.848,0.524,0.007,0.007,2493.0,2498.0,1.0
a_mag_t[6],-0.152,0.384,-0.853,0.592,0.009,0.01,2028.0,1915.0,1.0
a_mag_t[7],-0.124,0.401,-0.918,0.627,0.008,0.007,2383.0,2488.0,1.0
log_b_mag_mu,0.348,0.254,-0.12,0.831,0.007,0.005,1291.0,1409.0,1.0
eps_log_b_mag_t[0],-0.032,0.998,-1.905,1.798,0.013,0.016,6254.0,3059.0,1.0
eps_log_b_mag_t[1],-0.03,0.966,-1.976,1.671,0.013,0.017,5407.0,2628.0,1.0
eps_log_b_mag_t[2],0.185,0.97,-1.731,1.902,0.013,0.016,5675.0,3094.0,1.0
eps_log_b_mag_t[3],0.015,0.945,-1.715,1.814,0.012,0.014,5954.0,3363.0,1.0
eps_log_b_mag_t[4],-0.018,0.942,-1.858,1.697,0.013,0.016,5430.0,3138.0,1.0
eps_log_b_mag_t[5],0.174,0.983,-1.672,2.023,0.013,0.018,5860.0,2668.0,1.0
eps_log_b_mag_t[6],-0.059,0.967,-1.842,1.795,0.012,0.016,6052.0,3209.0,1.0
eps_log_b_mag_t[7],-0.164,0.949,-1.864,1.679,0.012,0.015,6103.0,2971.0,1.0
a_t[0],2.304,0.724,1.018,3.729,0.013,0.015,3884.0,2271.0,1.0
a_t[1],2.856,0.862,1.36,4.524,0.015,0.018,3690.0,2461.0,1.0
a_t[2],4.239,0.463,3.376,5.142,0.008,0.009,3738.0,2387.0,1.0
a_t[3],3.794,0.485,2.873,4.699,0.009,0.008,2947.0,2550.0,1.0
a_t[4],2.945,0.586,1.849,4.082,0.011,0.011,2981.0,2325.0,1.0
a_t[5],4.704,0.469,3.791,5.566,0.008,0.009,3733.0,2942.0,1.0
a_t[6],3.128,0.562,2.043,4.166,0.01,0.01,3150.0,2362.0,1.0
a_t[7],2.895,0.518,1.898,3.879,0.01,0.009,2894.0,2762.0,1.0
log_b_mu,-0.012,0.251,-0.479,0.468,0.004,0.004,3702.0,2786.0,1.0
eps_log_b_t[0],0.095,0.969,-1.732,1.899,0.012,0.016,6066.0,2266.0,1.0
eps_log_b_t[1],0.094,0.976,-1.678,1.924,0.012,0.017,6391.0,3393.0,1.0
eps_log_b_t[2],-0.248,0.995,-2.055,1.621,0.011,0.016,8185.0,3283.0,1.0
eps_log_b_t[3],0.001,0.958,-1.815,1.78,0.011,0.018,7230.0,3035.0,1.0
eps_log_b_t[4],-0.026,0.98,-1.999,1.738,0.012,0.018,7052.0,2885.0,1.0
eps_log_b_t[5],-0.09,0.973,-1.908,1.652,0.011,0.019,7217.0,2489.0,1.0
eps_log_b_t[6],-0.018,0.994,-1.811,1.878,0.013,0.017,6306.0,2785.0,1.0
eps_log_b_t[7],0.163,0.982,-1.8,1.836,0.012,0.016,6824.0,2903.0,1.0
I_0_hsgp_coeffs[0],0.011,0.969,-1.942,1.682,0.014,0.014,4613.0,3098.0,1.0
I_0_hsgp_coeffs[1],0.004,0.944,-1.729,1.819,0.013,0.015,5394.0,3191.0,1.0
I_0_hsgp_coeffs[2],-0.057,0.968,-1.748,1.871,0.014,0.017,4555.0,2438.0,1.0
I_0_hsgp_coeffs[3],0.055,0.853,-1.534,1.667,0.012,0.014,4796.0,2759.0,1.0
I_0_hsgp_coeffs[4],0.096,0.959,-1.621,1.917,0.013,0.017,5674.0,2579.0,1.0
I_0_hsgp_coeffs[5],-0.144,0.817,-1.67,1.406,0.012,0.013,4318.0,2846.0,1.0
I_0_hsgp_coeffs[6],-0.017,0.862,-1.681,1.495,0.012,0.014,5068.0,2818.0,1.0
I_0_hsgp_coeffs[7],0.265,0.843,-1.342,1.826,0.012,0.013,5356.0,3268.0,1.0
I_0_hsgp_coeffs[8],-0.264,0.838,-1.878,1.253,0.011,0.014,5691.0,2996.0,1.0
I_0_hsgp_coeffs[9],-0.3,0.878,-2.032,1.262,0.011,0.015,6062.0,2522.0,1.0
I_0_hsgp_coeffs[10],0.702,0.917,-0.992,2.453,0.012,0.015,5532.0,3264.0,1.0
I_0_hsgp_coeffs[11],0.234,0.846,-1.358,1.803,0.011,0.013,5540.0,3482.0,1.0
I_0_hsgp_coeffs[12],-1.076,0.896,-2.831,0.497,0.011,0.014,6078.0,2863.0,1.0
I_0_hsgp_coeffs[13],-0.096,0.851,-1.726,1.463,0.012,0.014,5171.0,3030.0,1.0
I_0_hsgp_coeffs[14],1.235,0.885,-0.432,2.854,0.013,0.015,4717.0,2520.0,1.0
I_0_hsgp_coeffs[15],-0.036,0.873,-1.604,1.686,0.012,0.014,5068.0,3087.0,1.0
I_0_hsgp_coeffs[16],-1.115,0.861,-2.763,0.408,0.012,0.013,5325.0,3223.0,1.0
I_0_hsgp_coeffs[17],0.128,0.85,-1.466,1.682,0.012,0.014,4935.0,2918.0,1.0
I_0_hsgp_coeffs[18],0.692,0.895,-0.952,2.37,0.012,0.013,5193.0,3331.0,1.0
I_0_hsgp_coeffs[19],-0.109,0.864,-1.71,1.563,0.013,0.015,4377.0,2703.0,1.0
I_0_hsgp_coeffs[20],-0.108,0.859,-1.749,1.447,0.012,0.013,5242.0,2927.0,1.0
I_0_hsgp_coeffs[21],-0.011,0.849,-1.572,1.585,0.012,0.014,4852.0,3164.0,1.0
I_0_hsgp_coeffs[22],-0.442,0.828,-2.067,1.01,0.012,0.013,4957.0,3116.0,1.0
I_0_hsgp_coeffs[23],0.121,0.86,-1.505,1.774,0.012,0.014,5335.0,3118.0,1.0
I_0_hsgp_coeffs[24],0.761,0.86,-0.857,2.36,0.013,0.014,4678.0,3093.0,1.0
I_0_hsgp_coeffs[25],-0.202,0.862,-1.813,1.395,0.011,0.015,6338.0,2914.0,1.0
I_0_hsgp_coeffs[26],-0.762,0.879,-2.394,0.874,0.013,0.014,4770.0,2987.0,1.0
I_0_hsgp_coeffs[27],0.101,0.857,-1.414,1.768,0.011,0.014,6274.0,2941.0,1.0
I_0_hsgp_coeffs[28],0.51,0.858,-1.084,2.144,0.012,0.014,5100.0,2713.0,1.0
I_0_hsgp_coeffs[29],-0.003,0.85,-1.726,1.496,0.012,0.013,5415.0,3060.0,1.0
I_0_hsgp_coeffs[30],-0.149,0.854,-1.646,1.541,0.012,0.013,5095.0,3486.0,1.0
I_0_hsgp_coeffs[31],-0.075,0.85,-1.76,1.467,0.012,0.014,5404.0,2753.0,1.0
I_0_hsgp_coeffs[32],-0.193,0.847,-1.789,1.382,0.012,0.014,4925.0,2875.0,1.0
I_0_hsgp_coeffs[33],0.14,0.84,-1.465,1.653,0.012,0.013,4936.0,3003.0,1.0
I_0_hsgp_coeffs[34],0.348,0.845,-1.214,1.929,0.012,0.013,4794.0,3143.0,1.0
I_0_hsgp_coeffs[35],-0.134,0.857,-1.682,1.586,0.012,0.015,5166.0,2870.0,1.0
I_0_hsgp_coeffs[36],-0.254,0.814,-1.76,1.265,0.01,0.013,6201.0,3107.0,1.0
I_0_hsgp_coeffs[37],0.153,0.874,-1.52,1.793,0.012,0.016,5690.0,2817.0,1.0
I_0_hsgp_coeffs[38],-0.058,0.832,-1.642,1.503,0.011,0.013,5359.0,3180.0,1.0
I_0_hsgp_coeffs[39],-0.241,0.836,-1.757,1.35,0.011,0.014,5585.0,3114.0,1.0
I_0_hsgp_coeffs[40],0.445,0.849,-1.149,2.009,0.012,0.013,5323.0,3366.0,1.0
I_0_hsgp_coeffs[41],0.402,0.857,-1.202,2.013,0.012,0.014,5151.0,2944.0,1.0
I_0_hsgp_coeffs[42],-0.709,0.853,-2.236,0.932,0.012,0.013,5137.0,3165.0,1.0
I_0_hsgp_coeffs[43],-0.441,0.84,-2.023,1.088,0.012,0.015,4829.0,2623.0,1.0
I_0_hsgp_coeffs[44],0.577,0.827,-0.998,2.103,0.012,0.013,5147.0,3219.0,1.0
I_0_hsgp_coeffs[45],0.245,0.847,-1.32,1.814,0.012,0.014,5380.0,2751.0,1.0
I_0_hsgp_coeffs[46],0.144,0.825,-1.369,1.653,0.013,0.012,4241.0,3157.0,1.0
I_0_hsgp_coeffs[47],0.412,0.83,-1.094,2.001,0.012,0.013,4664.0,3078.0,1.0
I_0_hsgp_coeffs[48],-1.487,0.649,-2.72,-0.251,0.01,0.01,4374.0,3035.0,1.0
I_0_hsgp_coeffs[49],-1.485,0.668,-2.771,-0.285,0.009,0.01,4966.0,3151.0,1.0
I_1_hsgp_coeffs[0],-0.061,0.974,-1.859,1.738,0.016,0.015,3876.0,2844.0,1.0
I_1_hsgp_coeffs[1],0.268,0.946,-1.513,2.045,0.011,0.017,7364.0,2981.0,1.0
I_1_hsgp_coeffs[2],-0.145,0.957,-2.034,1.545,0.012,0.017,6139.0,2611.0,1.0
I_1_hsgp_coeffs[3],-0.564,0.861,-2.162,1.058,0.013,0.013,4411.0,3239.0,1.0
I_1_hsgp_coeffs[4],0.327,0.919,-1.366,2.033,0.012,0.016,6109.0,2603.0,1.0
I_1_hsgp_coeffs[5],0.844,0.844,-0.758,2.416,0.012,0.014,4606.0,2822.0,1.0
I_1_hsgp_coeffs[6],-0.318,0.843,-1.9,1.251,0.012,0.014,5034.0,3138.0,1.0
I_1_hsgp_coeffs[7],-0.958,0.886,-2.641,0.723,0.012,0.015,5681.0,2803.0,1.0
I_1_hsgp_coeffs[8],0.001,0.859,-1.558,1.672,0.013,0.016,4586.0,2806.0,1.0
I_1_hsgp_coeffs[9],0.775,0.875,-0.97,2.305,0.012,0.015,5249.0,2897.0,1.0
I_1_hsgp_coeffs[10],0.41,0.868,-1.188,2.032,0.012,0.014,5166.0,2722.0,1.0
I_1_hsgp_coeffs[11],-0.346,0.836,-2.014,1.113,0.012,0.013,5264.0,2961.0,1.0
I_1_hsgp_coeffs[12],-0.677,0.845,-2.215,0.94,0.011,0.014,5566.0,2860.0,1.0
I_1_hsgp_coeffs[13],-0.202,0.869,-1.874,1.399,0.012,0.014,4934.0,2739.0,1.0
I_1_hsgp_coeffs[14],0.542,0.85,-0.928,2.184,0.012,0.014,5318.0,2798.0,1.0
I_1_hsgp_coeffs[15],0.667,0.843,-0.863,2.288,0.012,0.013,4689.0,3441.0,1.0
I_1_hsgp_coeffs[16],-0.13,0.868,-1.745,1.494,0.013,0.015,4753.0,2948.0,1.0
I_1_hsgp_coeffs[17],-0.759,0.83,-2.229,0.906,0.013,0.014,4338.0,2822.0,1.0
I_1_hsgp_coeffs[18],-0.435,0.888,-2.106,1.18,0.013,0.014,4906.0,3050.0,1.0
I_1_hsgp_coeffs[19],0.523,0.866,-1.06,2.213,0.012,0.014,5228.0,3248.0,1.0
I_1_hsgp_coeffs[20],0.766,0.864,-0.927,2.331,0.013,0.013,4638.0,3120.0,1.0
I_1_hsgp_coeffs[21],-0.103,0.858,-1.739,1.472,0.011,0.015,6164.0,3098.0,1.0
I_1_hsgp_coeffs[22],-0.691,0.868,-2.245,0.986,0.013,0.014,4810.0,2782.0,1.0
I_1_hsgp_coeffs[23],-0.396,0.837,-1.896,1.268,0.011,0.013,6174.0,3167.0,1.0
I_1_hsgp_coeffs[24],0.318,0.857,-1.262,1.978,0.011,0.013,5550.0,3356.0,1.0
I_1_hsgp_coeffs[25],0.646,0.84,-0.925,2.264,0.012,0.013,4964.0,3036.0,1.0
I_1_hsgp_coeffs[26],0.167,0.835,-1.316,1.827,0.011,0.017,5670.0,2660.0,1.0
I_1_hsgp_coeffs[27],-0.652,0.888,-2.253,0.997,0.013,0.014,4602.0,2751.0,1.0
I_1_hsgp_coeffs[28],-0.502,0.858,-2.096,1.085,0.011,0.013,5722.0,3217.0,1.0
I_1_hsgp_coeffs[29],0.432,0.879,-1.152,2.119,0.012,0.015,5187.0,2649.0,1.0
I_1_hsgp_coeffs[30],0.542,0.865,-1.089,2.175,0.011,0.014,6262.0,3222.0,1.0
I_1_hsgp_coeffs[31],-0.152,0.833,-1.819,1.349,0.01,0.013,6490.0,2642.0,1.0
I_1_hsgp_coeffs[32],-0.406,0.86,-1.936,1.244,0.012,0.013,4974.0,3055.0,1.0
I_1_hsgp_coeffs[33],-0.024,0.852,-1.625,1.558,0.011,0.016,6072.0,2968.0,1.0
I_1_hsgp_coeffs[34],0.227,0.837,-1.364,1.787,0.012,0.012,4915.0,3242.0,1.0
I_1_hsgp_coeffs[35],0.034,0.837,-1.522,1.622,0.011,0.013,5745.0,2877.0,1.0
I_1_hsgp_coeffs[36],-0.236,0.839,-1.726,1.456,0.012,0.014,5086.0,3143.0,1.0
I_1_hsgp_coeffs[37],-0.043,0.857,-1.626,1.627,0.012,0.013,5043.0,3210.0,1.0
I_1_hsgp_coeffs[38],0.348,0.841,-1.192,1.906,0.012,0.012,4653.0,2835.0,1.0
I_1_hsgp_coeffs[39],0.144,0.848,-1.402,1.801,0.013,0.013,4529.0,3054.0,1.0
I_1_hsgp_coeffs[40],-0.456,0.842,-1.965,1.209,0.012,0.014,5225.0,3046.0,1.0
I_1_hsgp_coeffs[41],-0.321,0.882,-1.895,1.371,0.014,0.014,3939.0,2961.0,1.0
I_1_hsgp_coeffs[42],0.295,0.839,-1.168,1.983,0.013,0.013,4208.0,3085.0,1.0
I_1_hsgp_coeffs[43],0.56,0.865,-1.193,2.096,0.012,0.015,5145.0,2909.0,1.0
I_1_hsgp_coeffs[44],0.125,0.826,-1.391,1.666,0.012,0.012,4873.0,2792.0,1.0
I_1_hsgp_coeffs[45],-0.448,0.851,-2.118,1.06,0.011,0.014,5788.0,3134.0,1.0
I_1_hsgp_coeffs[46],-0.612,0.826,-2.127,0.991,0.012,0.013,4605.0,3186.0,1.0
I_1_hsgp_coeffs[47],-0.257,0.867,-1.792,1.44,0.013,0.014,4703.0,2678.0,1.0
I_1_hsgp_coeffs[48],0.605,0.658,-0.65,1.799,0.012,0.009,3134.0,2996.0,1.0
I_1_hsgp_coeffs[49],1.813,0.64,0.64,3.01,0.01,0.01,4446.0,2947.0,1.0
I_2_hsgp_coeffs[0],0.052,0.949,-1.811,1.766,0.015,0.017,4150.0,2679.0,1.0
I_2_hsgp_coeffs[1],0.095,0.968,-1.688,1.951,0.012,0.02,6613.0,2463.0,1.0
I_2_hsgp_coeffs[2],-0.325,0.95,-2.17,1.382,0.013,0.014,4998.0,3033.0,1.0
I_2_hsgp_coeffs[3],-0.165,0.847,-1.773,1.403,0.012,0.015,4690.0,2702.0,1.0
I_2_hsgp_coeffs[4],0.687,0.901,-0.949,2.426,0.012,0.015,5755.0,3168.0,1.0
I_2_hsgp_coeffs[5],0.088,0.827,-1.426,1.634,0.011,0.013,5351.0,3241.0,1.0
I_2_hsgp_coeffs[6],-0.94,0.87,-2.563,0.705,0.013,0.013,4775.0,3196.0,1.0
I_2_hsgp_coeffs[7],0.03,0.874,-1.593,1.69,0.011,0.015,5834.0,2944.0,1.0
I_2_hsgp_coeffs[8],0.971,0.865,-0.6,2.603,0.013,0.014,4427.0,2628.0,1.0
I_2_hsgp_coeffs[9],-0.24,0.844,-1.843,1.301,0.011,0.014,5644.0,3110.0,1.0
I_2_hsgp_coeffs[10],-0.82,0.908,-2.515,0.869,0.012,0.015,5596.0,3060.0,1.0
I_2_hsgp_coeffs[11],0.422,0.848,-1.12,2.047,0.012,0.014,4896.0,2818.0,1.0
I_2_hsgp_coeffs[12],0.559,0.922,-1.277,2.209,0.013,0.017,4709.0,2424.0,1.0
I_2_hsgp_coeffs[13],-0.564,0.849,-2.132,1.068,0.013,0.013,4444.0,3347.0,1.0
I_2_hsgp_coeffs[14],-0.359,0.837,-1.903,1.196,0.011,0.013,5562.0,2719.0,1.0
I_2_hsgp_coeffs[15],0.621,0.874,-1.034,2.223,0.012,0.014,5522.0,2955.0,1.0
I_2_hsgp_coeffs[16],0.21,0.847,-1.397,1.807,0.011,0.014,6063.0,3192.0,1.0
I_2_hsgp_coeffs[17],-0.595,0.865,-2.158,1.062,0.012,0.014,5232.0,3147.0,1.0
I_2_hsgp_coeffs[18],-0.184,0.875,-1.823,1.389,0.012,0.014,5335.0,3234.0,1.0
I_2_hsgp_coeffs[19],0.556,0.878,-1.095,2.235,0.013,0.014,4932.0,2749.0,1.0
I_2_hsgp_coeffs[20],0.145,0.854,-1.434,1.794,0.012,0.014,5063.0,2974.0,1.0
I_2_hsgp_coeffs[21],-0.538,0.855,-2.06,1.128,0.013,0.014,4432.0,3107.0,1.0
I_2_hsgp_coeffs[22],0.006,0.846,-1.541,1.642,0.011,0.014,5475.0,3035.0,1.0
I_2_hsgp_coeffs[23],0.567,0.861,-1.055,2.232,0.012,0.015,5305.0,2870.0,1.0
I_2_hsgp_coeffs[24],-0.118,0.852,-1.681,1.488,0.012,0.013,4943.0,3169.0,1.0
I_2_hsgp_coeffs[25],-0.6,0.837,-2.112,0.99,0.011,0.014,5333.0,3365.0,1.0
I_2_hsgp_coeffs[26],0.28,0.857,-1.22,2.01,0.012,0.013,5103.0,3161.0,1.0
I_2_hsgp_coeffs[27],0.58,0.853,-1.003,2.143,0.011,0.015,5788.0,2845.0,1.0
I_2_hsgp_coeffs[28],-0.271,0.847,-1.789,1.378,0.012,0.013,4933.0,3209.0,1.0
I_2_hsgp_coeffs[29],-0.581,0.859,-2.236,0.943,0.012,0.015,4825.0,2834.0,1.0
I_2_hsgp_coeffs[30],0.227,0.861,-1.385,1.797,0.012,0.015,5106.0,2748.0,1.0
I_2_hsgp_coeffs[31],0.546,0.825,-1.158,1.974,0.011,0.013,5630.0,3000.0,1.0
I_2_hsgp_coeffs[32],-0.25,0.888,-1.827,1.466,0.013,0.014,4373.0,2813.0,1.0
I_2_hsgp_coeffs[33],-0.525,0.85,-2.092,1.053,0.012,0.014,4728.0,2778.0,1.0
I_2_hsgp_coeffs[34],0.39,0.891,-1.277,2.065,0.012,0.014,5382.0,3247.0,1.0
I_2_hsgp_coeffs[35],0.494,0.841,-1.065,2.038,0.011,0.017,5478.0,2586.0,1.0
I_2_hsgp_coeffs[36],-0.578,0.87,-2.288,1.014,0.012,0.015,5148.0,2449.0,1.0
I_2_hsgp_coeffs[37],-0.431,0.859,-2.02,1.15,0.012,0.013,4814.0,3226.0,1.0
I_2_hsgp_coeffs[38],0.687,0.84,-0.815,2.352,0.012,0.014,5238.0,3211.0,1.0
I_2_hsgp_coeffs[39],0.418,0.837,-1.091,2.044,0.011,0.014,5595.0,3263.0,1.0
I_2_hsgp_coeffs[40],-0.569,0.816,-2.067,0.941,0.012,0.012,4799.0,3216.0,1.0
I_2_hsgp_coeffs[41],-0.343,0.849,-1.946,1.237,0.012,0.015,4686.0,2866.0,1.0
I_2_hsgp_coeffs[42],0.19,0.811,-1.308,1.755,0.011,0.014,5045.0,3100.0,1.0
I_2_hsgp_coeffs[43],0.28,0.846,-1.347,1.825,0.012,0.013,4610.0,2968.0,1.0
I_2_hsgp_coeffs[44],0.121,0.819,-1.291,1.773,0.012,0.013,4927.0,3194.0,1.0
I_2_hsgp_coeffs[45],-0.267,0.839,-1.885,1.236,0.012,0.013,5208.0,2831.0,1.0
I_2_hsgp_coeffs[46],0.199,0.901,-1.563,1.872,0.014,0.014,4187.0,3240.0,1.0
I_2_hsgp_coeffs[47],0.325,0.816,-1.252,1.832,0.013,0.012,4055.0,3005.0,1.0
I_2_hsgp_coeffs[48],-1.849,0.605,-2.971,-0.699,0.009,0.01,4523.0,2996.0,1.0
I_2_hsgp_coeffs[49],-0.367,0.561,-1.39,0.723,0.009,0.008,4057.0,3016.0,1.0
I_3_hsgp_coeffs[0],0.015,0.965,-1.792,1.781,0.014,0.014,4487.0,3025.0,1.0
I_3_hsgp_coeffs[1],0.221,0.929,-1.413,2.123,0.011,0.017,7308.0,2877.0,1.0
I_3_hsgp_coeffs[2],-0.376,0.961,-2.178,1.394,0.014,0.015,4967.0,3129.0,1.0
I_3_hsgp_coeffs[3],-0.341,0.82,-1.824,1.268,0.012,0.014,4339.0,2616.0,1.0
I_3_hsgp_coeffs[4],0.84,0.943,-0.829,2.764,0.012,0.016,6062.0,2583.0,1.0
I_3_hsgp_coeffs[5],0.27,0.815,-1.275,1.801,0.011,0.014,5205.0,2786.0,1.0
I_3_hsgp_coeffs[6],-1.139,0.906,-2.853,0.521,0.012,0.015,5392.0,2853.0,1.0
I_3_hsgp_coeffs[7],-0.147,0.871,-1.809,1.404,0.013,0.012,4565.0,3110.0,1.0
I_3_hsgp_coeffs[8],1.071,0.888,-0.604,2.74,0.012,0.014,5184.0,2983.0,1.0
I_3_hsgp_coeffs[9],0.005,0.848,-1.629,1.523,0.012,0.014,4795.0,2680.0,1.0
I_3_hsgp_coeffs[10],-0.704,0.928,-2.411,1.035,0.012,0.016,5812.0,2627.0,1.0
I_3_hsgp_coeffs[11],0.058,0.85,-1.48,1.672,0.013,0.014,4330.0,2995.0,1.0
I_3_hsgp_coeffs[12],0.238,0.908,-1.451,1.969,0.011,0.015,6370.0,2984.0,1.0
I_3_hsgp_coeffs[13],0.004,0.824,-1.516,1.597,0.011,0.014,5185.0,2955.0,1.0
I_3_hsgp_coeffs[14],0.029,0.856,-1.568,1.623,0.012,0.017,5186.0,3037.0,1.0
I_3_hsgp_coeffs[15],-0.092,0.807,-1.581,1.441,0.011,0.013,5653.0,2753.0,1.0
I_3_hsgp_coeffs[16],0.077,0.844,-1.516,1.639,0.012,0.014,5004.0,2658.0,1.0
I_3_hsgp_coeffs[17],0.162,0.837,-1.371,1.71,0.011,0.013,5798.0,3299.0,1.0
I_3_hsgp_coeffs[18],-0.363,0.859,-2.085,1.172,0.011,0.014,5660.0,3104.0,1.0
I_3_hsgp_coeffs[19],-0.061,0.826,-1.644,1.441,0.011,0.014,5509.0,2901.0,1.0
I_3_hsgp_coeffs[20],0.693,0.888,-1.044,2.279,0.012,0.015,5622.0,2792.0,1.0
I_3_hsgp_coeffs[21],-0.11,0.839,-1.729,1.412,0.011,0.014,5607.0,2834.0,1.0
I_3_hsgp_coeffs[22],-0.797,0.855,-2.439,0.776,0.012,0.014,5450.0,3044.0,1.0
I_3_hsgp_coeffs[23],0.329,0.892,-1.313,2.025,0.011,0.017,6822.0,2719.0,1.0
I_3_hsgp_coeffs[24],0.534,0.873,-1.017,2.249,0.012,0.014,5215.0,3063.0,1.0
I_3_hsgp_coeffs[25],-0.458,0.856,-2.034,1.133,0.011,0.015,6449.0,2888.0,1.0
I_3_hsgp_coeffs[26],-0.025,0.879,-1.595,1.686,0.011,0.016,5936.0,3125.0,1.0
I_3_hsgp_coeffs[27],0.486,0.839,-1.134,2.01,0.01,0.013,6557.0,3090.0,1.0
I_3_hsgp_coeffs[28],-0.441,0.871,-2.049,1.175,0.012,0.014,5509.0,3059.0,1.0
I_3_hsgp_coeffs[29],-0.388,0.854,-1.965,1.224,0.012,0.013,4805.0,2775.0,1.0
I_3_hsgp_coeffs[30],0.639,0.851,-0.996,2.153,0.012,0.013,5202.0,3089.0,1.0
I_3_hsgp_coeffs[31],0.352,0.857,-1.3,1.879,0.012,0.014,4760.0,3031.0,1.0
I_3_hsgp_coeffs[32],-0.469,0.87,-2.122,1.183,0.011,0.015,5960.0,3156.0,1.0
I_3_hsgp_coeffs[33],-0.382,0.862,-2.006,1.217,0.012,0.014,4973.0,2911.0,1.0
I_3_hsgp_coeffs[34],0.058,0.87,-1.578,1.636,0.012,0.014,5137.0,3110.0,1.0
I_3_hsgp_coeffs[35],0.515,0.874,-1.093,2.206,0.011,0.014,6010.0,3084.0,1.0
I_3_hsgp_coeffs[36],0.266,0.862,-1.372,1.882,0.012,0.015,4967.0,2857.0,1.0
I_3_hsgp_coeffs[37],-0.655,0.837,-2.233,0.92,0.012,0.013,5080.0,3192.0,1.0
I_3_hsgp_coeffs[38],-0.333,0.849,-1.921,1.241,0.012,0.013,5072.0,2906.0,1.0
I_3_hsgp_coeffs[39],0.694,0.845,-0.832,2.323,0.011,0.013,5406.0,2986.0,1.0
I_3_hsgp_coeffs[40],0.01,0.873,-1.676,1.573,0.013,0.013,4604.0,3144.0,1.0
I_3_hsgp_coeffs[41],-0.548,0.837,-2.092,1.033,0.011,0.012,5353.0,3425.0,1.0
I_3_hsgp_coeffs[42],0.498,0.834,-1.116,2.044,0.012,0.014,5025.0,2707.0,1.0
I_3_hsgp_coeffs[43],0.336,0.874,-1.275,2.021,0.012,0.015,5798.0,2555.0,1.0
I_3_hsgp_coeffs[44],-0.721,0.849,-2.327,0.807,0.012,0.014,5359.0,2807.0,1.0
I_3_hsgp_coeffs[45],-0.176,0.852,-1.83,1.395,0.012,0.013,5402.0,3113.0,1.0
I_3_hsgp_coeffs[46],0.183,0.838,-1.395,1.791,0.013,0.012,4021.0,2949.0,1.0
I_3_hsgp_coeffs[47],0.36,0.882,-1.223,2.041,0.013,0.013,4543.0,3373.0,1.0
I_3_hsgp_coeffs[48],1.277,0.648,0.061,2.494,0.01,0.01,4277.0,3081.0,1.0
I_3_hsgp_coeffs[49],-1.183,0.694,-2.449,0.16,0.011,0.013,4371.0,2411.0,1.0
I_4_hsgp_coeffs[0],-0.037,0.951,-1.754,1.819,0.015,0.013,4181.0,3413.0,1.0
I_4_hsgp_coeffs[1],0.238,0.912,-1.528,1.881,0.011,0.014,6638.0,3265.0,1.0
I_4_hsgp_coeffs[2],-0.044,0.911,-1.774,1.697,0.013,0.014,5036.0,3332.0,1.0
I_4_hsgp_coeffs[3],-0.428,0.841,-2.005,1.162,0.012,0.014,5108.0,2817.0,1.0
I_4_hsgp_coeffs[4],0.065,0.886,-1.578,1.645,0.013,0.015,4714.0,2964.0,1.0
I_4_hsgp_coeffs[5],0.487,0.836,-1.039,2.086,0.012,0.012,4982.0,3538.0,1.0
I_4_hsgp_coeffs[6],0.113,0.839,-1.517,1.631,0.011,0.013,5400.0,3192.0,1.0
I_4_hsgp_coeffs[7],-0.474,0.876,-2.033,1.203,0.012,0.016,5039.0,2848.0,1.0
I_4_hsgp_coeffs[8],-0.411,0.837,-1.92,1.195,0.012,0.013,4784.0,2788.0,1.0
I_4_hsgp_coeffs[9],0.379,0.857,-1.227,1.95,0.013,0.014,4380.0,2718.0,1.0
I_4_hsgp_coeffs[10],0.78,0.89,-0.909,2.45,0.013,0.015,5018.0,2488.0,1.0
I_4_hsgp_coeffs[11],-0.251,0.817,-1.821,1.211,0.012,0.013,4709.0,3082.0,1.0
I_4_hsgp_coeffs[12],-0.91,0.874,-2.568,0.723,0.013,0.015,4519.0,2646.0,1.0
I_4_hsgp_coeffs[13],0.095,0.853,-1.517,1.679,0.012,0.015,5347.0,2923.0,1.0
I_4_hsgp_coeffs[14],0.664,0.844,-0.994,2.177,0.011,0.013,5644.0,3168.0,1.0
I_4_hsgp_coeffs[15],0.087,0.837,-1.484,1.669,0.012,0.013,5256.0,3276.0,1.0
I_4_hsgp_coeffs[16],-0.151,0.855,-1.819,1.408,0.012,0.015,5058.0,3174.0,1.0
I_4_hsgp_coeffs[17],-0.249,0.849,-1.847,1.335,0.012,0.013,5291.0,3083.0,1.0
I_4_hsgp_coeffs[18],-0.547,0.896,-2.261,1.099,0.013,0.016,4951.0,2511.0,1.0
I_4_hsgp_coeffs[19],0.367,0.825,-1.16,1.943,0.011,0.013,5152.0,3048.0,1.0
I_4_hsgp_coeffs[20],1.102,0.882,-0.512,2.779,0.012,0.013,5784.0,3083.0,1.0
