,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
a_mag_t[0],0.04,0.297,-0.513,0.601,0.005,0.005,3621.0,2708.0,1.0
a_mag_t[1],-0.021,0.459,-0.818,0.974,0.009,0.009,2518.0,2209.0,1.0
a_mag_t[2],-0.092,0.348,-0.786,0.551,0.006,0.006,3431.0,2696.0,1.0
a_mag_t[3],-0.157,0.465,-1.066,0.665,0.007,0.008,3989.0,2945.0,1.0
a_mag_t[4],-0.035,0.363,-0.737,0.645,0.006,0.007,3435.0,2676.0,1.0
a_mag_t[5],0.048,0.339,-0.516,0.735,0.007,0.007,2588.0,2906.0,1.0
a_mag_t[6],0.019,0.409,-0.738,0.814,0.007,0.007,3329.0,2511.0,1.0
a_mag_t[7],-0.12,0.445,-1.072,0.618,0.008,0.01,3318.0,2593.0,1.0
log_b_mag_mu,0.493,0.258,0.019,0.985,0.006,0.004,1999.0,2023.0,1.0
eps_log_b_mag_t[0],-0.142,0.985,-1.899,1.772,0.01,0.017,9024.0,3072.0,1.0
eps_log_b_mag_t[1],-0.059,0.946,-1.907,1.59,0.01,0.015,8451.0,3054.0,1.0
eps_log_b_mag_t[2],0.001,0.979,-1.835,1.861,0.011,0.017,7987.0,3034.0,1.0
eps_log_b_mag_t[3],0.278,0.954,-1.532,2.047,0.011,0.015,7540.0,3309.0,1.0
eps_log_b_mag_t[4],-0.146,0.973,-1.997,1.685,0.012,0.019,6939.0,2885.0,1.0
eps_log_b_mag_t[5],0.098,0.946,-1.622,1.912,0.012,0.016,6450.0,3167.0,1.0
eps_log_b_mag_t[6],-0.032,0.96,-1.721,1.829,0.011,0.016,7754.0,3027.0,1.0
eps_log_b_mag_t[7],0.129,0.974,-1.606,2.04,0.011,0.018,7796.0,2905.0,1.0
a_t[0],2.698,0.503,1.784,3.653,0.008,0.012,4050.0,2827.0,1.0
a_t[1],3.704,0.405,2.932,4.448,0.007,0.007,3273.0,2550.0,1.0
a_t[2],3.723,0.389,3.028,4.48,0.006,0.007,4115.0,3152.0,1.0
a_t[3],4.053,0.516,3.116,5.057,0.008,0.009,4823.0,3266.0,1.0
a_t[4],3.049,0.405,2.236,3.763,0.006,0.007,4243.0,2991.0,1.0
a_t[5],4.06,0.311,3.442,4.603,0.005,0.005,3900.0,3320.0,1.0
a_t[6],3.658,0.528,2.732,4.719,0.008,0.01,4536.0,2765.0,1.0
a_t[7],3.929,0.435,3.077,4.712,0.007,0.01,4167.0,2412.0,1.0
log_b_mu,-0.145,0.243,-0.618,0.301,0.004,0.003,4260.0,2856.0,1.0
eps_log_b_t[0],0.182,0.979,-1.738,1.887,0.01,0.017,10181.0,3073.0,1.0
eps_log_b_t[1],-0.006,0.947,-1.717,1.825,0.01,0.019,8520.0,2832.0,1.0
eps_log_b_t[2],0.112,0.966,-1.713,1.89,0.01,0.021,9149.0,2549.0,1.0
eps_log_b_t[3],-0.437,0.962,-2.32,1.268,0.012,0.016,6717.0,3054.0,1.0
eps_log_b_t[4],0.142,0.958,-1.707,1.834,0.01,0.016,9868.0,3103.0,1.0
eps_log_b_t[5],-0.119,0.92,-1.733,1.748,0.01,0.017,8182.0,2752.0,1.0
eps_log_b_t[6],0.063,0.991,-1.915,1.813,0.01,0.019,9045.0,2682.0,1.0
eps_log_b_t[7],-0.238,1.006,-2.113,1.641,0.01,0.018,10074.0,2844.0,1.0
I_0_hsgp_coeffs[0],0.019,0.986,-1.866,1.822,0.013,0.016,6102.0,2840.0,1.0
I_0_hsgp_coeffs[1],-0.272,0.932,-2.009,1.502,0.01,0.016,8792.0,3326.0,1.0
I_0_hsgp_coeffs[2],-0.087,0.963,-1.984,1.648,0.013,0.017,5861.0,2852.0,1.0
I_0_hsgp_coeffs[3],0.435,0.82,-1.032,2.082,0.01,0.015,6104.0,2828.0,1.0
I_0_hsgp_coeffs[4],0.165,0.968,-1.733,1.945,0.011,0.017,8366.0,2948.0,1.0
I_0_hsgp_coeffs[5],-0.441,0.818,-1.902,1.087,0.01,0.015,6595.0,2753.0,1.0
I_0_hsgp_coeffs[6],-0.204,0.864,-1.811,1.437,0.01,0.017,7939.0,2641.0,1.0
I_0_hsgp_coeffs[7],0.25,0.848,-1.27,1.927,0.01,0.015,7952.0,3058.0,1.0
I_0_hsgp_coeffs[8],0.228,0.834,-1.403,1.679,0.01,0.015,6610.0,2910.0,1.0
I_0_hsgp_coeffs[9],0.091,0.858,-1.469,1.722,0.01,0.017,7999.0,2658.0,1.0
I_0_hsgp_coeffs[10],-0.108,0.892,-1.777,1.578,0.009,0.016,9005.0,2863.0,1.0
I_0_hsgp_coeffs[11],-0.494,0.874,-2.199,1.063,0.011,0.015,6523.0,3003.0,1.0
I_0_hsgp_coeffs[12],-0.068,0.863,-1.7,1.538,0.01,0.015,7463.0,3092.0,1.0
I_0_hsgp_coeffs[13],0.871,0.872,-0.727,2.534,0.011,0.015,6588.0,2772.0,1.0
I_0_hsgp_coeffs[14],0.297,0.862,-1.255,1.927,0.009,0.015,8838.0,2924.0,1.0
I_0_hsgp_coeffs[15],-1.085,0.918,-2.961,0.503,0.011,0.016,7072.0,3141.0,1.0
I_0_hsgp_coeffs[16],-0.436,0.844,-2.06,1.06,0.009,0.013,8309.0,3200.0,1.0
I_0_hsgp_coeffs[17],1.049,0.875,-0.546,2.799,0.011,0.017,6041.0,2791.0,1.0
I_0_hsgp_coeffs[18],0.482,0.887,-1.153,2.236,0.011,0.017,6620.0,2533.0,1.0
I_0_hsgp_coeffs[19],-0.849,0.877,-2.524,0.756,0.011,0.014,6569.0,2958.0,1.0
I_0_hsgp_coeffs[20],-0.347,0.843,-1.961,1.182,0.01,0.013,6434.0,2956.0,1.0
I_0_hsgp_coeffs[21],0.438,0.888,-1.131,2.228,0.011,0.015,6675.0,3087.0,1.0
I_0_hsgp_coeffs[22],0.135,0.851,-1.395,1.782,0.01,0.015,7133.0,2883.0,1.0
I_0_hsgp_coeffs[23],-0.047,0.863,-1.637,1.578,0.01,0.016,7867.0,2686.0,1.0
I_0_hsgp_coeffs[24],0.074,0.842,-1.545,1.606,0.01,0.015,6576.0,2736.0,1.0
I_0_hsgp_coeffs[25],-0.289,0.858,-1.944,1.28,0.009,0.016,8342.0,2908.0,1.0
I_0_hsgp_coeffs[26],-0.162,0.853,-1.841,1.387,0.009,0.015,9121.0,2989.0,1.0
I_0_hsgp_coeffs[27],0.429,0.824,-1.098,1.951,0.01,0.014,6871.0,2938.0,1.0
I_0_hsgp_coeffs[28],0.038,0.842,-1.521,1.609,0.01,0.015,7249.0,2991.0,1.0
I_0_hsgp_coeffs[29],-0.403,0.85,-1.876,1.305,0.01,0.014,7130.0,3243.0,1.0
I_0_hsgp_coeffs[30],0.275,0.851,-1.381,1.878,0.009,0.015,8131.0,2490.0,1.0
I_0_hsgp_coeffs[31],0.241,0.889,-1.427,1.922,0.01,0.016,8171.0,2817.0,1.0
I_0_hsgp_coeffs[32],-0.643,0.872,-2.266,0.962,0.01,0.016,7810.0,2494.0,1.0
I_0_hsgp_coeffs[33],-0.099,0.827,-1.627,1.462,0.01,0.014,6975.0,2985.0,1.0
I_0_hsgp_coeffs[34],0.86,0.866,-0.79,2.457,0.01,0.014,7333.0,3046.0,1.0
I_0_hsgp_coeffs[35],0.102,0.83,-1.466,1.675,0.01,0.016,7055.0,3057.0,1.0
I_0_hsgp_coeffs[36],-0.742,0.852,-2.299,0.893,0.009,0.015,8846.0,2952.0,1.0
I_0_hsgp_coeffs[37],-0.289,0.853,-1.864,1.333,0.008,0.015,10246.0,2902.0,1.0
I_0_hsgp_coeffs[38],0.251,0.826,-1.388,1.767,0.009,0.015,8595.0,3020.0,1.0
I_0_hsgp_coeffs[39],0.501,0.852,-1.079,2.115,0.01,0.016,6712.0,2754.0,1.0
I_0_hsgp_coeffs[40],0.396,0.841,-1.196,1.932,0.01,0.014,7804.0,3040.0,1.0
I_0_hsgp_coeffs[41],-0.665,0.831,-2.194,0.955,0.011,0.014,5641.0,3065.0,1.0
I_0_hsgp_coeffs[42],-0.931,0.835,-2.505,0.638,0.009,0.014,8543.0,3358.0,1.0
I_0_hsgp_coeffs[43],0.637,0.836,-1.027,2.178,0.01,0.014,6803.0,2812.0,1.0
I_0_hsgp_coeffs[44],0.899,0.82,-0.688,2.385,0.01,0.014,6702.0,2918.0,1.0
I_0_hsgp_coeffs[45],-0.31,0.847,-1.892,1.263,0.011,0.014,5948.0,2945.0,1.0
I_0_hsgp_coeffs[46],-0.072,0.813,-1.544,1.49,0.01,0.014,6323.0,2856.0,1.0
I_0_hsgp_coeffs[47],-0.149,0.809,-1.769,1.285,0.011,0.012,5091.0,3035.0,1.0
I_0_hsgp_coeffs[48],-1.627,0.616,-2.788,-0.5,0.008,0.01,6019.0,3065.0,1.0
I_0_hsgp_coeffs[49],0.419,0.618,-0.858,1.507,0.008,0.01,5487.0,3056.0,1.0
I_1_hsgp_coeffs[0],0.035,0.956,-1.79,1.797,0.014,0.015,4573.0,3155.0,1.0
I_1_hsgp_coeffs[1],0.274,0.907,-1.448,1.989,0.01,0.019,8148.0,2566.0,1.0
I_1_hsgp_coeffs[2],-0.218,0.948,-2.01,1.503,0.012,0.017,6274.0,2719.0,1.0
I_1_hsgp_coeffs[3],-0.389,0.829,-1.944,1.152,0.01,0.016,7616.0,2740.0,1.0
I_1_hsgp_coeffs[4],0.499,0.914,-1.164,2.223,0.011,0.015,7106.0,3028.0,1.0
I_1_hsgp_coeffs[5],0.269,0.823,-1.289,1.797,0.009,0.015,7972.0,2872.0,1.0
I_1_hsgp_coeffs[6],-0.765,0.884,-2.533,0.812,0.011,0.016,6949.0,2844.0,1.0
I_1_hsgp_coeffs[7],0.054,0.874,-1.626,1.684,0.009,0.017,8623.0,2860.0,1.0
I_1_hsgp_coeffs[8],0.866,0.878,-0.847,2.416,0.011,0.016,6195.0,2770.0,1.0
I_1_hsgp_coeffs[9],-0.392,0.858,-2.01,1.173,0.01,0.015,7592.0,3050.0,1.0
I_1_hsgp_coeffs[10],-0.678,0.885,-2.384,0.897,0.011,0.016,7095.0,2650.0,1.0
I_1_hsgp_coeffs[11],0.686,0.858,-0.914,2.328,0.011,0.017,6337.0,2376.0,1.0
I_1_hsgp_coeffs[12],0.196,0.831,-1.373,1.768,0.009,0.015,8533.0,2996.0,1.0
I_1_hsgp_coeffs[13],-0.787,0.896,-2.419,0.972,0.011,0.016,6358.0,2631.0,1.0
I_1_hsgp_coeffs[14],0.354,0.832,-1.181,1.926,0.01,0.016,7636.0,2773.0,1.01
I_1_hsgp_coeffs[15],0.677,0.839,-0.843,2.278,0.01,0.014,7018.0,3016.0,1.0
I_1_hsgp_coeffs[16],-0.768,0.862,-2.429,0.806,0.01,0.017,6895.0,3011.0,1.0
I_1_hsgp_coeffs[17],-0.471,0.824,-2.051,1.057,0.01,0.014,6217.0,3057.0,1.0
I_1_hsgp_coeffs[18],0.85,0.879,-0.689,2.605,0.01,0.014,8310.0,3018.0,1.0
I_1_hsgp_coeffs[19],0.238,0.858,-1.42,1.748,0.01,0.014,7143.0,2851.0,1.0
I_1_hsgp_coeffs[20],-0.545,0.87,-2.209,1.102,0.011,0.015,6315.0,2763.0,1.0
I_1_hsgp_coeffs[21],-0.024,0.85,-1.619,1.573,0.01,0.015,7079.0,2487.0,1.0
I_1_hsgp_coeffs[22],0.04,0.865,-1.609,1.619,0.011,0.015,6660.0,2630.0,1.0
I_1_hsgp_coeffs[23],-0.115,0.876,-1.731,1.513,0.01,0.015,8373.0,3166.0,1.0
I_1_hsgp_coeffs[24],0.371,0.873,-1.307,1.987,0.01,0.014,7659.0,3424.0,1.0
I_1_hsgp_coeffs[25],0.141,0.85,-1.473,1.767,0.01,0.015,7697.0,2595.0,1.0
I_1_hsgp_coeffs[26],-0.539,0.846,-2.097,1.013,0.009,0.015,9491.0,3238.0,1.0
I_1_hsgp_coeffs[27],-0.163,0.877,-1.762,1.474,0.011,0.016,6406.0,2866.0,1.0
I_1_hsgp_coeffs[28],0.367,0.853,-1.213,1.949,0.01,0.014,7658.0,3169.0,1.0
I_1_hsgp_coeffs[29],0.128,0.868,-1.528,1.77,0.01,0.015,7993.0,2695.0,1.0
I_1_hsgp_coeffs[30],0.103,0.851,-1.544,1.628,0.01,0.014,7662.0,3010.0,1.0
I_1_hsgp_coeffs[31],-0.106,0.834,-1.664,1.434,0.009,0.014,8112.0,3043.0,1.0
I_1_hsgp_coeffs[32],-0.555,0.867,-2.15,1.083,0.009,0.015,8404.0,2819.0,1.0
I_1_hsgp_coeffs[33],0.098,0.845,-1.509,1.584,0.009,0.015,8061.0,2849.0,1.0
I_1_hsgp_coeffs[34],0.822,0.862,-0.769,2.437,0.01,0.015,7652.0,2830.0,1.0
I_1_hsgp_coeffs[35],-0.126,0.843,-1.654,1.525,0.011,0.014,5772.0,3049.0,1.0
I_1_hsgp_coeffs[36],-0.704,0.884,-2.28,0.989,0.01,0.014,7619.0,3230.0,1.0
I_1_hsgp_coeffs[37],0.201,0.872,-1.427,1.757,0.01,0.016,8320.0,2829.0,1.0
I_1_hsgp_coeffs[38],0.247,0.863,-1.32,1.874,0.01,0.016,7356.0,2372.0,1.0
I_1_hsgp_coeffs[39],-0.332,0.856,-1.925,1.317,0.01,0.014,7194.0,2834.0,1.0
I_1_hsgp_coeffs[40],0.308,0.867,-1.364,1.907,0.011,0.015,6770.0,2573.0,1.0
I_1_hsgp_coeffs[41],0.456,0.875,-1.206,2.067,0.01,0.015,7665.0,3105.0,1.0
I_1_hsgp_coeffs[42],-0.766,0.871,-2.419,0.863,0.01,0.014,7001.0,2771.0,1.0
I_1_hsgp_coeffs[43],-0.612,0.89,-2.32,0.974,0.01,0.016,8083.0,2546.0,1.0
I_1_hsgp_coeffs[44],0.917,0.861,-0.698,2.516,0.011,0.014,6129.0,3221.0,1.0
I_1_hsgp_coeffs[45],0.685,0.889,-0.944,2.43,0.01,0.016,8353.0,2581.0,1.0
I_1_hsgp_coeffs[46],-0.775,0.872,-2.344,0.975,0.01,0.014,7025.0,3444.0,1.0
I_1_hsgp_coeffs[47],-0.668,0.85,-2.207,1.031,0.009,0.013,8392.0,3061.0,1.0
I_1_hsgp_coeffs[48],0.537,0.727,-0.794,1.921,0.009,0.011,6986.0,3502.0,1.0
I_1_hsgp_coeffs[49],0.432,0.762,-0.98,1.87,0.008,0.013,9455.0,3081.0,1.0
I_2_hsgp_coeffs[0],-0.045,0.963,-1.911,1.711,0.012,0.015,5976.0,2635.0,1.0
I_2_hsgp_coeffs[1],-0.461,0.933,-2.106,1.355,0.011,0.016,6921.0,3172.0,1.0
I_2_hsgp_coeffs[2],0.076,0.935,-1.619,1.9,0.011,0.014,7044.0,3417.0,1.0
I_2_hsgp_coeffs[3],0.761,0.849,-0.781,2.394,0.01,0.015,6749.0,2888.0,1.0
I_2_hsgp_coeffs[4],-0.208,0.9,-1.836,1.532,0.01,0.019,7567.0,2988.0,1.0
I_2_hsgp_coeffs[5],-0.868,0.834,-2.401,0.767,0.01,0.015,6364.0,2563.0,1.0
I_2_hsgp_coeffs[6],0.369,0.872,-1.22,2.007,0.011,0.015,6294.0,2863.0,1.0
I_2_hsgp_coeffs[7],0.748,0.892,-0.819,2.554,0.01,0.016,7970.0,3081.0,1.0
I_2_hsgp_coeffs[8],-0.523,0.821,-2.069,0.971,0.011,0.014,6024.0,2739.0,1.0
I_2_hsgp_coeffs[9],-0.553,0.836,-2.131,1.024,0.01,0.015,7297.0,2871.0,1.0
I_2_hsgp_coeffs[10],0.59,0.896,-1.205,2.129,0.01,0.017,7391.0,2716.0,1.0
I_2_hsgp_coeffs[11],0.399,0.848,-1.228,1.952,0.009,0.015,9092.0,3099.0,1.0
I_2_hsgp_coeffs[12],-0.617,0.906,-2.311,1.078,0.011,0.017,6674.0,2639.0,1.0
I_2_hsgp_coeffs[13],-0.346,0.837,-1.857,1.248,0.01,0.015,6818.0,3318.0,1.0
I_2_hsgp_coeffs[14],0.508,0.838,-1.059,2.075,0.01,0.014,6959.0,3292.0,1.0
I_2_hsgp_coeffs[15],0.401,0.854,-1.106,2.091,0.009,0.014,9115.0,2942.0,1.0
I_2_hsgp_coeffs[16],-0.297,0.843,-1.874,1.287,0.009,0.014,9009.0,3201.0,1.0
I_2_hsgp_coeffs[17],-0.407,0.85,-1.944,1.234,0.01,0.015,7632.0,3117.0,1.0
I_2_hsgp_coeffs[18],0.06,0.851,-1.528,1.646,0.009,0.015,8318.0,3071.0,1.0
I_2_hsgp_coeffs[19],0.349,0.863,-1.247,1.953,0.01,0.016,7320.0,3104.0,1.0
I_2_hsgp_coeffs[20],0.031,0.832,-1.545,1.59,0.01,0.016,6963.0,2744.0,1.0
I_2_hsgp_coeffs[21],-0.215,0.845,-1.688,1.428,0.01,0.014,6541.0,3291.0,1.0
I_2_hsgp_coeffs[22],0.022,0.839,-1.582,1.567,0.01,0.014,7697.0,3133.0,1.0
I_2_hsgp_coeffs[23],-0.027,0.877,-1.709,1.561,0.01,0.017,8023.0,2668.0,1.0
I_2_hsgp_coeffs[24],-0.245,0.848,-1.786,1.339,0.01,0.014,7223.0,2880.0,1.0
I_2_hsgp_coeffs[25],0.246,0.888,-1.444,1.895,0.01,0.018,8668.0,2521.0,1.0
I_2_hsgp_coeffs[26],0.495,0.867,-1.025,2.204,0.01,0.014,6800.0,2978.0,1.0
I_2_hsgp_coeffs[27],-0.338,0.856,-2.0,1.209,0.01,0.017,7443.0,2552.0,1.0
I_2_hsgp_coeffs[28],-0.614,0.859,-2.336,0.928,0.01,0.015,7447.0,3159.0,1.0
I_2_hsgp_coeffs[29],0.284,0.866,-1.256,1.937,0.009,0.016,8545.0,2810.0,1.0
I_2_hsgp_coeffs[30],0.451,0.824,-1.062,2.017,0.009,0.014,7670.0,3303.0,1.0
I_2_hsgp_coeffs[31],-0.138,0.834,-1.673,1.483,0.01,0.015,7625.0,2882.0,1.0
I_2_hsgp_coeffs[32],-0.046,0.881,-1.747,1.572,0.009,0.014,8992.0,2994.0,1.0
I_2_hsgp_coeffs[33],-0.079,0.823,-1.741,1.339,0.01,0.014,6847.0,3088.0,1.0
I_2_hsgp_coeffs[34],-0.428,0.888,-2.066,1.268,0.011,0.016,7102.0,2965.0,1.0
I_2_hsgp_coeffs[35],0.183,0.845,-1.459,1.66,0.01,0.013,7931.0,3198.0,1.0
I_2_hsgp_coeffs[36],0.683,0.85,-0.825,2.384,0.009,0.015,8722.0,2982.0,1.0
I_2_hsgp_coeffs[37],-0.206,0.84,-1.8,1.342,0.01,0.016,7617.0,2795.0,1.0
I_2_hsgp_coeffs[38],-0.509,0.828,-2.028,1.047,0.009,0.015,8366.0,2740.0,1.0
I_2_hsgp_coeffs[39],0.054,0.825,-1.5,1.607,0.009,0.014,7736.0,3084.0,1.0
I_2_hsgp_coeffs[40],-0.147,0.867,-1.682,1.501,0.01,0.014,7623.0,3030.0,1.0
I_2_hsgp_coeffs[41],0.143,0.831,-1.502,1.665,0.009,0.015,8325.0,2967.0,1.0
I_2_hsgp_coeffs[42],0.924,0.84,-0.671,2.47,0.011,0.014,6089.0,3082.0,1.0
I_2_hsgp_coeffs[43],-0.305,0.812,-1.846,1.188,0.01,0.015,6320.0,2896.0,1.0
I_2_hsgp_coeffs[44],-1.185,0.809,-2.786,0.261,0.009,0.014,7738.0,2932.0,1.0
I_2_hsgp_coeffs[45],0.357,0.806,-1.147,1.869,0.01,0.013,6002.0,3040.0,1.0
I_2_hsgp_coeffs[46],0.226,0.814,-1.283,1.728,0.011,0.013,5884.0,2951.0,1.0
I_2_hsgp_coeffs[47],-0.138,0.809,-1.668,1.374,0.011,0.013,5462.0,3182.0,1.0
I_2_hsgp_coeffs[48],2.228,0.581,1.222,3.383,0.009,0.009,4671.0,3261.0,1.0
I_2_hsgp_coeffs[49],-0.245,0.531,-1.241,0.739,0.007,0.008,5827.0,3158.0,1.0
I_3_hsgp_coeffs[0],-0.013,0.935,-1.693,1.789,0.012,0.015,6172.0,3492.0,1.0
I_3_hsgp_coeffs[1],0.275,0.915,-1.484,1.964,0.01,0.019,9293.0,2627.0,1.0
I_3_hsgp_coeffs[2],-0.179,0.928,-1.935,1.538,0.011,0.016,6968.0,2949.0,1.0
I_3_hsgp_coeffs[3],-0.364,0.787,-1.777,1.17,0.009,0.013,7052.0,3014.0,1.0
I_3_hsgp_coeffs[4],0.382,0.889,-1.334,2.042,0.01,0.015,8081.0,2875.0,1.0
I_3_hsgp_coeffs[5],0.183,0.781,-1.298,1.665,0.01,0.013,5977.0,3284.0,1.0
I_3_hsgp_coeffs[6],-0.402,0.82,-2.005,1.086,0.01,0.015,6431.0,2884.0,1.0
I_3_hsgp_coeffs[7],0.199,0.848,-1.344,1.784,0.01,0.014,6573.0,2830.0,1.0
I_3_hsgp_coeffs[8],0.178,0.831,-1.354,1.745,0.01,0.014,7371.0,2865.0,1.0
I_3_hsgp_coeffs[9],-0.725,0.848,-2.385,0.822,0.011,0.015,6001.0,2513.0,1.0
I_3_hsgp_coeffs[10],0.183,0.858,-1.407,1.832,0.009,0.016,8225.0,2590.0,1.0
I_3_hsgp_coeffs[11],1.146,0.904,-0.55,2.827,0.011,0.017,6473.0,2701.0,1.0
I_3_hsgp_coeffs[12],-0.425,0.872,-1.992,1.262,0.01,0.017,7979.0,2708.0,1.0
I_3_hsgp_coeffs[13],-1.283,0.904,-2.855,0.56,0.011,0.017,7377.0,2782.0,1.0
I_3_hsgp_coeffs[14],0.477,0.829,-1.094,1.946,0.01,0.016,7418.0,2823.0,1.0
I_3_hsgp_coeffs[15],1.094,0.852,-0.442,2.719,0.01,0.014,6912.0,3017.0,1.0
I_3_hsgp_coeffs[16],-0.242,0.877,-1.846,1.432,0.01,0.015,7955.0,2942.0,1.0
I_3_hsgp_coeffs[17],-0.6,0.846,-2.213,0.931,0.01,0.014,7083.0,2964.0,1.0
I_3_hsgp_coeffs[18],-0.11,0.86,-1.687,1.526,0.01,0.015,8105.0,2977.0,1.0
I_3_hsgp_coeffs[19],0.032,0.851,-1.507,1.673,0.01,0.015,7787.0,2939.0,1.0
I_3_hsgp_coeffs[20],0.406,0.866,-1.154,2.051,0.01,0.016,7019.0,2776.0,1.0
I_3_hsgp_coeffs[21],0.412,0.859,-1.285,1.912,0.009,0.015,8785.0,2634.0,1.0
I_3_hsgp_coeffs[22],-0.591,0.871,-2.205,1.074,0.01,0.015,7777.0,2993.0,1.0
I_3_hsgp_coeffs[23],-0.595,0.866,-2.241,0.996,0.01,0.015,8111.0,2737.0,1.0
I_3_hsgp_coeffs[24],0.498,0.882,-1.038,2.292,0.01,0.016,8114.0,2923.0,1.0
I_3_hsgp_coeffs[25],0.477,0.886,-1.182,2.124,0.01,0.017,8624.0,2691.0,1.0
I_3_hsgp_coeffs[26],-0.234,0.885,-1.891,1.448,0.01,0.016,8020.0,2669.0,1.0
I_3_hsgp_coeffs[27],-0.112,0.869,-1.802,1.492,0.01,0.016,8379.0,2676.0,1.0
I_3_hsgp_coeffs[28],-0.072,0.865,-1.736,1.477,0.01,0.016,7707.0,2862.0,1.0
I_3_hsgp_coeffs[29],-0.328,0.874,-1.975,1.345,0.009,0.015,9000.0,3138.0,1.0
I_3_hsgp_coeffs[30],0.24,0.872,-1.341,1.871,0.01,0.013,7757.0,3094.0,1.0
I_3_hsgp_coeffs[31],0.697,0.867,-0.859,2.392,0.009,0.015,8510.0,2950.0,1.0
I_3_hsgp_coeffs[32],-0.269,0.876,-1.902,1.427,0.01,0.017,7942.0,2740.0,1.0
I_3_hsgp_coeffs[33],-0.872,0.889,-2.525,0.795,0.01,0.019,8181.0,2320.0,1.0
I_3_hsgp_coeffs[34],0.135,0.881,-1.564,1.695,0.01,0.014,8620.0,3221.0,1.0
I_3_hsgp_coeffs[35],0.832,0.89,-0.927,2.415,0.011,0.015,6779.0,3050.0,1.0
I_3_hsgp_coeffs[36],-0.026,0.891,-1.665,1.672,0.01,0.018,7605.0,2747.0,1.0
I_3_hsgp_coeffs[37],-0.597,0.891,-2.349,0.987,0.01,0.017,8669.0,2556.0,1.0
I_3_hsgp_coeffs[38],-0.041,0.891,-1.7,1.591,0.011,0.016,7021.0,2804.0,1.0
I_3_hsgp_coeffs[39],0.29,0.875,-1.298,1.955,0.01,0.016,8293.0,2890.0,1.0
I_3_hsgp_coeffs[40],-0.052,0.888,-1.744,1.594,0.01,0.015,7936.0,3138.0,1.0
I_3_hsgp_coeffs[41],0.062,0.87,-1.538,1.711,0.009,0.014,8810.0,3059.0,1.0
I_3_hsgp_coeffs[42],0.21,0.884,-1.502,1.82,0.012,0.016,5603.0,2721.0,1.0
I_3_hsgp_coeffs[43],-0.363,0.905,-2.078,1.3,0.01,0.017,7682.0,2750.0,1.0
I_3_hsgp_coeffs[44],-0.362,0.88,-2.09,1.167,0.011,0.016,6578.0,2723.0,1.0
I_3_hsgp_coeffs[45],0.583,0.893,-1.045,2.335,0.01,0.016,8110.0,2800.0,1.0
I_3_hsgp_coeffs[46],0.303,0.863,-1.358,1.889,0.01,0.015,8088.0,3076.0,1.0
I_3_hsgp_coeffs[47],-0.639,0.853,-2.143,1.044,0.01,0.014,7914.0,2922.0,1.0
I_3_hsgp_coeffs[48],-0.03,0.784,-1.435,1.515,0.009,0.012,7068.0,2958.0,1.0
I_3_hsgp_coeffs[49],0.513,0.829,-1.047,2.059,0.01,0.014,6795.0,3154.0,1.0
I_4_hsgp_coeffs[0],0.001,0.956,-1.757,1.837,0.013,0.014,5702.0,3014.0,1.0
I_4_hsgp_coeffs[1],0.795,0.92,-0.853,2.593,0.01,0.017,8737.0,2571.0,1.01
I_4_hsgp_coeffs[2],0.017,0.96,-1.805,1.734,0.011,0.019,7460.0,3144.0,1.0
I_4_hsgp_coeffs[3],-1.153,0.876,-2.775,0.469,0.011,0.014,6816.0,2659.0,1.0
I_4_hsgp_coeffs[4],-0.025,0.926,-1.697,1.768,0.01,0.017,8223.0,2701.0,1.0
I_4_hsgp_coeffs[5],0.958,0.898,-0.727,2.683,0.011,0.016,6810.0,2455.0,1.0
I_4_hsgp_coeffs[6],0.062,0.86,-1.599,1.617,0.01,0.015,7051.0,3009.0,1.0
I_4_hsgp_coeffs[7],-0.3,0.91,-1.929,1.443,0.01,0.017,7650.0,2475.0,1.0
I_4_hsgp_coeffs[8],-0.112,0.838,-1.671,1.403,0.01,0.015,6483.0,2358.0,1.0
I_4_hsgp_coeffs[9],-0.371,0.871,-2.062,1.21,0.009,0.016,8532.0,3049.0,1.0
I_4_hsgp_coeffs[10],0.134,0.849,-1.399,1.75,0.01,0.014,6814.0,3410.0,1.0
I_4_hsgp_coeffs[11],0.72,0.829,-0.776,2.325,0.01,0.015,6944.0,2888.0,1.0
I_4_hsgp_coeffs[12],-0.143,0.843,-1.718,1.458,0.01,0.015,7844.0,3125.0,1.0
I_4_hsgp_coeffs[13],-0.606,0.862,-2.175,1.054,0.011,0.016,5765.0,2547.0,1.0
I_4_hsgp_coeffs[14],0.096,0.843,-1.449,1.719,0.01,0.014,6660.0,3271.0,1.0
I_4_hsgp_coeffs[15],0.119,0.87,-1.63,1.668,0.01,0.015,8034.0,3123.0,1.0
I_4_hsgp_coeffs[16],-0.086,0.83,-1.641,1.476,0.01,0.014,7337.0,3283.0,1.0
I_4_hsgp_coeffs[17],0.454,0.843,-1.156,2.015,0.009,0.014,8380.0,2985.0,1.0
I_4_hsgp_coeffs[18],0.162,0.861,-1.358,1.785,0.01,0.013,7096.0,3048.0,1.0
I_4_hsgp_coeffs[19],-0.776,0.834,-2.265,0.888,0.009,0.015,8233.0,2654.0,1.0
I_4_hsgp_coeffs[20],-0.268,0.885,-1.849,1.481,0.01,0.016,7645.0,2816.0,1.0
