,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
I_0[58],0.04,0.279,-0.477,0.571,0.006,0.009,2105.0,1424.0,1.0
I_0[59],0.054,0.278,-0.454,0.584,0.006,0.009,2112.0,1458.0,1.0
I_0[60],0.056,0.278,-0.453,0.59,0.006,0.009,2110.0,1414.0,1.0
I_0[61],0.06,0.278,-0.472,0.569,0.006,0.009,2110.0,1373.0,1.0
I_0[62],0.174,0.282,-0.336,0.711,0.007,0.009,2027.0,1478.0,1.0
I_0[63],0.303,0.292,-0.197,0.885,0.007,0.009,1893.0,1549.0,1.0
I_0[64],0.341,0.296,-0.156,0.939,0.007,0.009,1850.0,1548.0,1.0
I_0[65],0.516,0.321,-0.058,1.122,0.008,0.009,1678.0,1609.0,1.0
I_0[66],0.82,0.382,0.158,1.534,0.01,0.009,1457.0,1427.0,1.0
I_0[67],0.848,0.389,0.199,1.593,0.01,0.009,1445.0,1414.0,1.0
I_0[68],1.059,0.442,0.31,1.892,0.012,0.01,1368.0,1275.0,1.0
I_0[69],1.304,0.509,0.45,2.262,0.014,0.011,1310.0,1235.0,1.0
I_0[70],1.378,0.53,0.46,2.34,0.014,0.012,1297.0,1179.0,1.0
I_0[71],1.384,0.532,0.454,2.344,0.014,0.012,1294.0,1179.0,1.0
I_0[72],1.376,0.53,0.454,2.34,0.014,0.012,1293.0,1179.0,1.0
I_0[73],1.308,0.511,0.415,2.241,0.014,0.012,1304.0,1178.0,1.0
I_0[74],1.06,0.444,0.342,1.94,0.012,0.01,1355.0,1209.0,1.0
I_0[75],0.365,0.299,-0.153,0.955,0.007,0.009,1831.0,1494.0,1.0
I_0[76],0.276,0.289,-0.24,0.821,0.007,0.009,1930.0,1520.0,1.0
I_0[77],0.148,0.279,-0.356,0.66,0.006,0.009,2060.0,1331.0,1.0
I_0[78],0.041,0.275,-0.455,0.55,0.006,0.009,2139.0,1161.0,1.0
I_0[79],-0.171,0.283,-0.693,0.365,0.006,0.009,2129.0,1241.0,1.0
I_0[80],-0.191,0.284,-0.724,0.339,0.007,0.009,2117.0,1208.0,1.0
I_0[81],-0.298,0.295,-0.851,0.246,0.007,0.009,2040.0,1294.0,1.0
I_0[82],-0.312,0.297,-0.869,0.229,0.007,0.009,2030.0,1314.0,1.0
I_0[83],-0.582,0.342,-1.228,0.025,0.008,0.01,1703.0,1240.0,1.0
I_0[84],-0.773,0.383,-1.499,-0.137,0.01,0.011,1504.0,1290.0,1.0
I_0[85],-0.854,0.402,-1.616,-0.189,0.01,0.011,1454.0,1376.0,1.0
I_0[86],-0.932,0.419,-1.713,-0.222,0.011,0.011,1440.0,1502.0,1.0
I_0[87],-0.809,0.397,-1.544,-0.106,0.009,0.01,1818.0,1569.0,1.0
I_0[88],-0.741,0.398,-1.473,-0.015,0.009,0.01,2068.0,1550.0,1.0
I_0[89],-0.726,0.4,-1.451,0.008,0.009,0.01,2125.0,1578.0,1.0
I_0[90],-0.666,0.415,-1.487,0.048,0.009,0.01,2365.0,1709.0,1.0
I_0[91],-0.617,0.437,-1.501,0.131,0.009,0.011,2588.0,1753.0,1.0
I_1[0],-0.152,0.28,-0.761,0.372,0.006,0.007,2333.0,1683.0,1.0
I_1[1],-0.166,0.281,-0.771,0.369,0.006,0.007,2326.0,1635.0,1.0
I_1[2],-0.317,0.308,-0.907,0.266,0.007,0.008,2246.0,1563.0,1.0
I_1[3],-0.539,0.361,-1.237,0.097,0.008,0.009,2039.0,1636.0,1.0
I_1[4],-0.551,0.364,-1.255,0.083,0.008,0.009,2025.0,1636.0,1.0
I_1[5],-0.622,0.378,-1.362,0.01,0.009,0.009,1947.0,1548.0,1.0
I_1[6],-0.67,0.386,-1.42,-0.034,0.009,0.009,1881.0,1575.0,1.0
I_1[7],-0.724,0.391,-1.492,-0.103,0.009,0.01,1745.0,1439.0,1.0
I_1[8],-0.7,0.372,-1.451,-0.088,0.009,0.01,1477.0,1432.0,1.0
I_1[9],-0.684,0.368,-1.411,-0.055,0.009,0.01,1473.0,1432.0,1.0
I_1[10],-0.573,0.343,-1.241,0.033,0.009,0.01,1602.0,1505.0,1.0
I_1[11],-0.242,0.287,-0.847,0.275,0.006,0.008,2256.0,1456.0,1.0
I_1[12],-0.062,0.273,-0.598,0.481,0.006,0.007,2488.0,1501.0,1.0
I_1[13],-0.003,0.272,-0.535,0.549,0.006,0.007,2524.0,1549.0,1.0
I_1[14],0.242,0.287,-0.32,0.792,0.006,0.007,2382.0,1509.0,1.0
I_1[15],0.463,0.321,-0.138,1.042,0.007,0.008,1963.0,1503.0,1.0
I_1[16],0.74,0.379,0.135,1.477,0.009,0.01,1624.0,1357.0,1.0
I_1[17],0.757,0.383,0.16,1.517,0.009,0.01,1610.0,1340.0,1.0
I_1[18],0.812,0.396,0.2,1.598,0.01,0.01,1566.0,1333.0,1.0
I_1[19],0.917,0.42,0.275,1.774,0.01,0.011,1505.0,1373.0,1.0
I_1[20],0.915,0.418,0.208,1.709,0.01,0.011,1518.0,1312.0,1.0
I_1[21],0.911,0.417,0.182,1.678,0.01,0.011,1522.0,1158.0,1.0
I_1[22],0.889,0.411,0.195,1.665,0.01,0.011,1537.0,1264.0,1.0
I_1[23],0.873,0.407,0.2,1.658,0.01,0.011,1549.0,1264.0,1.0
I_1[24],0.839,0.398,0.154,1.584,0.01,0.01,1573.0,1373.0,1.0
I_1[25],0.816,0.392,0.133,1.538,0.009,0.01,1588.0,1411.0,1.0
I_1[26],0.815,0.392,0.132,1.536,0.009,0.01,1589.0,1434.0,1.0
I_1[27],0.548,0.336,-0.032,1.19,0.008,0.009,1864.0,1443.0,1.0
I_1[28],0.518,0.331,-0.034,1.162,0.007,0.009,1900.0,1443.0,1.0
I_1[29],0.382,0.307,-0.175,0.982,0.007,0.008,2100.0,1445.0,1.0
I_1[30],0.308,0.296,-0.279,0.854,0.006,0.008,2225.0,1360.0,1.0
I_1[31],0.307,0.296,-0.248,0.885,0.006,0.008,2228.0,1360.0,1.0
I_1[32],0.229,0.287,-0.293,0.808,0.006,0.008,2342.0,1435.0,1.0
I_1[33],0.137,0.279,-0.384,0.716,0.006,0.007,2402.0,1431.0,1.0
I_1[34],-0.241,0.285,-0.768,0.358,0.006,0.008,2195.0,1384.0,1.0
I_1[35],-0.351,0.297,-0.921,0.238,0.007,0.008,2048.0,1532.0,1.0
I_1[36],-0.458,0.313,-1.046,0.157,0.007,0.009,1810.0,1481.0,1.0
I_1[37],-0.628,0.346,-1.245,0.029,0.009,0.01,1520.0,1480.0,1.0
I_1[38],-0.658,0.352,-1.311,-0.021,0.009,0.01,1485.0,1480.0,1.0
I_1[39],-0.682,0.358,-1.353,-0.047,0.009,0.01,1460.0,1481.0,1.0
I_1[40],-0.743,0.373,-1.472,-0.117,0.01,0.01,1390.0,1481.0,1.0
I_1[41],-0.743,0.373,-1.467,-0.108,0.01,0.01,1388.0,1504.0,1.0
I_1[42],-0.722,0.368,-1.454,-0.113,0.01,0.01,1401.0,1528.0,1.0
I_1[43],-0.716,0.367,-1.445,-0.107,0.009,0.01,1407.0,1511.0,1.0
I_1[44],-0.656,0.354,-1.353,-0.053,0.009,0.01,1477.0,1430.0,1.0
I_1[45],-0.625,0.347,-1.31,-0.03,0.009,0.009,1523.0,1430.0,1.0
I_1[46],-0.311,0.293,-0.927,0.219,0.006,0.008,2133.0,1425.0,1.0
I_1[47],-0.177,0.279,-0.75,0.341,0.006,0.008,2341.0,1551.0,1.0
I_1[48],0.105,0.275,-0.477,0.605,0.006,0.007,2519.0,1601.0,1.0
I_1[49],0.233,0.285,-0.33,0.753,0.006,0.007,2386.0,1525.0,1.0
I_1[50],0.338,0.298,-0.204,0.904,0.006,0.008,2218.0,1415.0,1.0
I_1[51],0.339,0.299,-0.221,0.888,0.006,0.008,2215.0,1415.0,1.0
I_1[52],0.354,0.301,-0.207,0.912,0.006,0.008,2181.0,1415.0,1.0
I_1[53],0.347,0.3,-0.229,0.9,0.006,0.008,2193.0,1415.0,1.0
I_1[54],0.319,0.297,-0.2,0.919,0.006,0.008,2251.0,1433.0,1.0
I_1[55],0.317,0.296,-0.203,0.915,0.006,0.008,2257.0,1433.0,1.0
I_1[56],0.274,0.291,-0.256,0.854,0.006,0.008,2331.0,1553.0,1.0
I_1[57],0.255,0.289,-0.306,0.796,0.006,0.007,2356.0,1503.0,1.0
I_1[58],0.15,0.279,-0.391,0.697,0.006,0.007,2472.0,1526.0,1.0
I_1[59],0.078,0.274,-0.498,0.587,0.006,0.007,2506.0,1453.0,1.0
I_1[60],0.068,0.274,-0.514,0.575,0.006,0.007,2510.0,1453.0,1.0
I_1[61],0.066,0.274,-0.51,0.579,0.006,0.007,2511.0,1453.0,1.0
I_1[62],0.002,0.272,-0.576,0.515,0.006,0.007,2500.0,1523.0,1.0
I_1[63],-0.006,0.272,-0.547,0.548,0.006,0.007,2497.0,1524.0,1.0
I_1[64],-0.051,0.272,-0.588,0.504,0.006,0.007,2458.0,1630.0,1.0
I_1[65],-0.11,0.274,-0.637,0.449,0.006,0.007,2399.0,1631.0,1.0
I_1[66],-0.116,0.274,-0.667,0.422,0.006,0.007,2396.0,1631.0,1.0
I_1[67],-0.125,0.274,-0.675,0.415,0.006,0.007,2394.0,1527.0,1.0
I_1[68],-0.144,0.276,-0.677,0.434,0.006,0.008,2406.0,1481.0,1.0
I_1[69],-0.144,0.276,-0.677,0.433,0.006,0.008,2407.0,1458.0,1.0
I_1[70],-0.149,0.278,-0.678,0.422,0.006,0.008,2416.0,1552.0,1.0
I_1[71],-0.151,0.278,-0.679,0.42,0.006,0.008,2415.0,1528.0,1.0
I_1[72],-0.238,0.294,-0.799,0.346,0.006,0.008,2343.0,1577.0,1.0
I_1[73],-0.263,0.298,-0.823,0.321,0.006,0.008,2314.0,1580.0,1.0
I_1[74],-0.285,0.302,-0.858,0.292,0.006,0.008,2286.0,1551.0,1.0
I_1[75],-0.479,0.335,-1.119,0.125,0.007,0.009,2038.0,1553.0,1.0
I_1[76],-0.893,0.422,-1.722,-0.205,0.011,0.011,1414.0,1596.0,1.0
I_1[77],-1.083,0.469,-1.971,-0.298,0.013,0.012,1244.0,1213.0,1.0
I_1[78],-1.249,0.514,-2.171,-0.377,0.014,0.013,1141.0,1300.0,1.0
I_1[79],-1.274,0.521,-2.217,-0.388,0.015,0.014,1135.0,1299.0,1.0
I_1[80],-1.266,0.518,-2.22,-0.384,0.015,0.014,1120.0,1375.0,1.0
I_1[81],-1.255,0.515,-2.193,-0.38,0.015,0.014,1120.0,1374.0,1.0
I_1[82],-1.218,0.504,-2.129,-0.35,0.014,0.013,1132.0,1394.0,1.0
I_1[83],-1.122,0.476,-1.975,-0.296,0.013,0.012,1169.0,1437.0,1.0
I_1[84],-0.994,0.44,-1.83,-0.266,0.012,0.011,1238.0,1633.0,1.0
I_1[85],-0.645,0.353,-1.338,-0.022,0.009,0.009,1635.0,1572.0,1.0
I_1[86],-0.243,0.285,-0.82,0.291,0.006,0.007,2248.0,1473.0,1.0
I_1[87],0.37,0.305,-0.17,0.961,0.007,0.008,2049.0,1404.0,1.0
I_1[88],0.582,0.345,-0.006,1.243,0.008,0.009,1722.0,1406.0,1.0
I_1[89],0.712,0.374,0.1,1.442,0.009,0.01,1585.0,1487.0,1.0
I_1[90],0.933,0.43,0.198,1.725,0.011,0.011,1444.0,1222.0,1.0
I_1[91],1.049,0.461,0.275,1.902,0.012,0.012,1400.0,1190.0,1.0
I_1[92],1.084,0.471,0.287,1.956,0.012,0.013,1390.0,1263.0,1.0
I_1[93],1.19,0.498,0.343,2.123,0.013,0.013,1385.0,1152.0,1.0
I_1[94],1.205,0.502,0.348,2.155,0.013,0.013,1391.0,1165.0,1.0
I_1[95],1.207,0.502,0.265,2.075,0.013,0.013,1401.0,1116.0,1.0
I_1[96],1.196,0.499,0.359,2.161,0.013,0.013,1423.0,1170.0,1.0
I_1[97],1.18,0.495,0.285,2.064,0.012,0.013,1448.0,1185.0,1.0
I_1[98],1.149,0.489,0.282,2.034,0.012,0.012,1484.0,1268.0,1.0
I_1[99],1.13,0.485,0.292,2.025,0.012,0.012,1506.0,1282.0,1.0
I_1[100],1.071,0.476,0.3,1.994,0.011,0.012,1593.0,1336.0,1.0
I_1[101],0.865,0.463,0.062,1.694,0.01,0.011,1968.0,1604.0,1.0
I_1[102],0.842,0.464,0.052,1.69,0.01,0.011,2016.0,1568.0,1.0
I_1[103],0.826,0.464,0.025,1.671,0.01,0.011,2045.0,1631.0,1.0
I_2[0],0.844,0.447,0.162,1.748,0.011,0.012,1568.0,1274.0,1.0
I_2[1],0.724,0.395,0.029,1.458,0.01,0.011,1545.0,1318.0,1.0
I_2[2],0.623,0.368,0.043,1.41,0.009,0.011,1584.0,1495.0,1.0
I_2[3],0.546,0.353,0.0,1.325,0.009,0.011,1633.0,1453.0,1.0
I_2[4],0.454,0.339,-0.068,1.198,0.008,0.01,1704.0,1455.0,1.0
I_2[5],0.399,0.332,-0.12,1.124,0.008,0.01,1747.0,1470.0,1.0
I_2[6],0.382,0.33,-0.148,1.097,0.008,0.01,1764.0,1463.0,1.0
I_2[7],0.303,0.322,-0.292,0.946,0.008,0.01,1830.0,1480.0,1.0
I_2[8],0.188,0.313,-0.415,0.807,0.007,0.01,1913.0,1451.0,1.0
I_2[9],0.131,0.307,-0.414,0.791,0.007,0.009,1911.0,1433.0,1.0
I_2[10],0.145,0.308,-0.405,0.801,0.007,0.01,1903.0,1433.0,1.0
I_2[11],0.169,0.309,-0.375,0.839,0.007,0.01,1885.0,1433.0,1.0
I_2[12],0.183,0.309,-0.386,0.835,0.007,0.01,1878.0,1373.0,1.0
I_2[13],0.225,0.312,-0.341,0.872,0.007,0.01,1845.0,1391.0,1.0
I_2[14],0.271,0.318,-0.282,0.964,0.008,0.01,1811.0,1432.0,1.0
I_2[15],0.276,0.318,-0.281,0.969,0.008,0.01,1807.0,1453.0,1.0
I_2[16],0.293,0.322,-0.212,1.053,0.008,0.01,1794.0,1478.0,1.0
I_2[17],0.282,0.323,-0.25,1.014,0.008,0.01,1805.0,1480.0,1.0
I_2[18],0.178,0.315,-0.434,0.786,0.007,0.01,1885.0,1528.0,1.0
I_2[19],0.143,0.313,-0.462,0.74,0.007,0.01,1907.0,1583.0,1.0
I_2[20],0.062,0.308,-0.504,0.667,0.007,0.01,1941.0,1478.0,1.0
I_2[21],0.018,0.305,-0.567,0.61,0.007,0.01,1957.0,1456.0,1.0
I_2[22],0.02,0.305,-0.565,0.612,0.007,0.01,1956.0,1456.0,1.0
I_2[23],0.041,0.305,-0.546,0.636,0.007,0.01,1954.0,1434.0,1.0
I_2[24],0.046,0.305,-0.542,0.642,0.007,0.01,1951.0,1434.0,1.0
I_2[25],0.067,0.305,-0.516,0.678,0.007,0.01,1947.0,1434.0,1.0
I_2[26],0.114,0.307,-0.464,0.736,0.007,0.01,1925.0,1413.0,1.0
I_2[27],0.143,0.308,-0.394,0.806,0.007,0.01,1909.0,1391.0,1.0
I_2[28],0.157,0.309,-0.375,0.819,0.007,0.01,1900.0,1392.0,1.0
I_2[29],0.188,0.311,-0.374,0.835,0.007,0.01,1877.0,1381.0,1.0
I_2[30],0.211,0.313,-0.337,0.872,0.007,0.01,1857.0,1379.0,1.0
I_2[31],0.23,0.315,-0.323,0.89,0.007,0.01,1841.0,1379.0,1.0
I_2[32],0.258,0.318,-0.301,0.923,0.008,0.01,1807.0,1388.0,1.0
I_2[33],0.262,0.319,-0.297,0.929,0.008,0.01,1802.0,1391.0,1.0
I_2[34],0.263,0.319,-0.301,0.927,0.008,0.01,1801.0,1391.0,1.0
I_2[35],0.046,0.319,-0.573,0.674,0.008,0.01,1856.0,1339.0,1.0
I_2[36],-0.155,0.322,-0.841,0.394,0.008,0.01,1796.0,1335.0,1.0
I_2[37],-0.484,0.351,-1.155,0.108,0.009,0.01,1618.0,1520.0,1.0
I_2[38],-0.496,0.353,-1.18,0.09,0.009,0.01,1615.0,1532.0,1.0
I_2[39],-0.501,0.353,-1.186,0.085,0.009,0.01,1613.0,1532.0,1.0
I_2[40],-0.618,0.374,-1.31,0.019,0.01,0.01,1597.0,1685.0,1.0
I_2[41],-0.665,0.386,-1.38,-0.017,0.01,0.01,1627.0,1655.0,1.0
I_2[42],-0.668,0.386,-1.388,-0.023,0.01,0.01,1628.0,1655.0,1.0
I_2[43],-0.672,0.388,-1.388,-0.026,0.01,0.01,1631.0,1572.0,1.0
I_2[44],-0.69,0.392,-1.411,-0.036,0.01,0.011,1631.0,1598.0,1.0
I_2[45],-0.697,0.394,-1.402,-0.025,0.01,0.011,1620.0,1572.0,1.0
I_2[46],-0.697,0.394,-1.402,-0.025,0.01,0.011,1620.0,1572.0,1.0
I_2[47],-0.777,0.411,-1.529,-0.097,0.011,0.011,1523.0,1538.0,1.0
I_2[48],-0.943,0.447,-1.776,-0.228,0.012,0.012,1374.0,1487.0,1.0
I_2[49],-0.996,0.459,-1.842,-0.254,0.012,0.012,1341.0,1399.0,1.0
I_2[50],-1.059,0.475,-1.922,-0.279,0.013,0.013,1310.0,1399.0,1.0
I_2[51],-1.093,0.483,-1.981,-0.305,0.013,0.013,1294.0,1399.0,1.0
I_2[52],-1.112,0.488,-2.007,-0.314,0.013,0.013,1288.0,1420.0,1.0
I_2[53],-1.114,0.489,-2.021,-0.325,0.013,0.013,1287.0,1420.0,1.0
I_2[54],-1.156,0.499,-2.089,-0.356,0.014,0.013,1272.0,1420.0,1.0
I_2[55],-1.183,0.506,-2.115,-0.358,0.014,0.013,1263.0,1463.0,1.0
I_2[56],-1.226,0.518,-2.202,-0.387,0.014,0.014,1249.0,1441.0,1.0
I_2[57],-1.246,0.523,-2.212,-0.378,0.014,0.014,1245.0,1441.0,1.0
I_2[58],-1.281,0.533,-2.288,-0.415,0.015,0.014,1236.0,1399.0,1.0
I_2[59],-1.3,0.538,-2.25,-0.353,0.015,0.014,1234.0,1406.0,1.0
I_2[60],-1.285,0.536,-2.3,-0.409,0.015,0.014,1249.0,1385.0,1.0
I_2[61],-1.219,0.519,-2.149,-0.324,0.014,0.013,1270.0,1399.0,1.0
I_2[62],-1.204,0.516,-2.141,-0.326,0.014,0.013,1276.0,1441.0,1.0
I_2[63],-1.163,0.505,-2.089,-0.327,0.014,0.013,1288.0,1463.0,1.0
I_2[64],-1.099,0.49,-1.995,-0.297,0.013,0.013,1311.0,1487.0,1.0
I_2[65],-1.023,0.471,-1.886,-0.249,0.013,0.013,1329.0,1572.0,1.0
I_2[66],-0.979,0.46,-1.845,-0.247,0.012,0.012,1339.0,1572.0,1.0
I_2[67],-0.837,0.428,-1.64,-0.138,0.011,0.012,1380.0,1534.0,1.0
I_2[68],-0.749,0.408,-1.543,-0.102,0.011,0.011,1409.0,1566.0,1.0
I_2[69],-0.62,0.381,-1.33,0.017,0.01,0.011,1470.0,1524.0,1.0
I_2[70],-0.618,0.381,-1.325,0.02,0.01,0.011,1470.0,1524.0,1.0
I_2[71],-0.595,0.376,-1.299,0.032,0.01,0.011,1476.0,1556.0,1.0
I_2[72],-0.544,0.366,-1.235,0.074,0.009,0.01,1502.0,1530.0,1.0
I_2[73],-0.428,0.345,-1.1,0.157,0.009,0.01,1573.0,1484.0,1.0
I_2[74],-0.322,0.33,-0.974,0.259,0.008,0.01,1660.0,1478.0,1.0
I_2[75],-0.177,0.315,-0.806,0.412,0.008,0.009,1786.0,1478.0,1.0
I_2[76],0.038,0.308,-0.499,0.696,0.007,0.009,1883.0,1489.0,1.0
I_2[77],0.159,0.312,-0.401,0.81,0.007,0.009,1865.0,1362.0,1.0
I_2[78],0.184,0.313,-0.383,0.837,0.007,0.009,1859.0,1362.0,1.0
I_2[79],0.446,0.34,-0.167,1.138,0.008,0.01,1705.0,1393.0,1.0
I_2[80],0.603,0.364,-0.02,1.359,0.009,0.011,1590.0,1371.0,1.0
I_2[81],0.694,0.379,0.078,1.477,0.01,0.011,1530.0,1454.0,1.0
I_2[82],0.685,0.377,0.067,1.469,0.009,0.011,1535.0,1454.0,1.0
I_2[83],0.658,0.371,0.029,1.419,0.009,0.011,1551.0,1476.0,1.0
I_2[84],0.591,0.359,-0.009,1.337,0.009,0.011,1591.0,1454.0,1.0
I_2[85],0.563,0.354,-0.037,1.294,0.009,0.011,1608.0,1432.0,1.0
I_2[86],0.56,0.353,-0.042,1.288,0.009,0.011,1611.0,1456.0,1.0
I_2[87],0.289,0.317,-0.291,0.936,0.007,0.01,1798.0,1413.0,1.0
I_2[88],0.164,0.308,-0.428,0.776,0.007,0.01,1869.0,1478.0,1.0
I_2[89],0.126,0.306,-0.423,0.774,0.007,0.01,1887.0,1455.0,1.0
I_2[90],-0.128,0.31,-0.721,0.462,0.007,0.01,1929.0,1332.0,1.0
I_2[91],-0.155,0.311,-0.763,0.431,0.007,0.01,1909.0,1314.0,1.0
I_2[92],-0.214,0.316,-0.851,0.353,0.007,0.01,1857.0,1371.0,1.0
I_2[93],-0.396,0.339,-1.054,0.19,0.008,0.01,1790.0,1456.0,1.0
I_2[94],-0.399,0.339,-1.058,0.189,0.008,0.01,1788.0,1456.0,1.0
I_2[95],-0.553,0.367,-1.229,0.084,0.009,0.01,1736.0,1549.0,1.0
I_2[96],-0.557,0.367,-1.237,0.081,0.009,0.01,1735.0,1549.0,1.0
I_2[97],-0.547,0.369,-1.248,0.066,0.009,0.011,1758.0,1575.0,1.0
I_2[98],-0.194,0.32,-0.801,0.423,0.007,0.01,1916.0,1434.0,1.0
I_2[99],-0.143,0.316,-0.761,0.46,0.007,0.01,1921.0,1413.0,1.0
I_2[100],-0.041,0.31,-0.666,0.565,0.007,0.01,1923.0,1362.0,1.0
I_2[101],0.173,0.313,-0.421,0.799,0.007,0.01,1892.0,1243.0,1.0
I_2[102],0.217,0.316,-0.357,0.878,0.007,0.01,1879.0,1261.0,1.0
I_2[103],0.56,0.366,-0.071,1.259,0.009,0.01,1713.0,1560.0,1.0
I_2[104],1.23,0.596,0.23,2.403,0.014,0.013,1658.0,1758.0,1.0
I_3[0],-0.729,0.557,-1.75,0.323,0.012,0.015,2124.0,1533.0,1.0
I_3[1],-0.816,0.471,-1.716,0.018,0.01,0.013,2207.0,1416.0,1.0
I_3[2],-0.795,0.466,-1.698,0.03,0.01,0.013,2245.0,1396.0,1.0
I_3[3],-0.706,0.451,-1.627,0.069,0.009,0.013,2377.0,1313.0,1.0
I_3[4],-0.705,0.451,-1.626,0.07,0.009,0.013,2377.0,1313.0,1.0
I_3[5],-0.642,0.442,-1.559,0.111,0.009,0.013,2469.0,1337.0,1.0
I_3[6],-0.283,0.397,-1.113,0.428,0.008,0.012,2802.0,1485.0,1.0
I_3[7],-0.239,0.39,-1.016,0.489,0.007,0.012,2904.0,1532.0,1.0
I_3[8],-0.239,0.39,-1.015,0.489,0.007,0.012,2906.0,1532.0,1.0
I_3[9],-0.235,0.386,-0.99,0.494,0.007,0.013,3058.0,1508.0,1.0
I_3[10],-0.275,0.389,-1.057,0.446,0.007,0.013,3069.0,1485.0,1.0
I_3[11],-0.304,0.392,-1.111,0.404,0.007,0.013,3041.0,1418.0,1.0
I_3[12],-0.304,0.392,-1.115,0.401,0.007,0.013,3042.0,1418.0,1.0
I_3[13],-0.314,0.393,-1.059,0.459,0.007,0.013,3033.0,1418.0,1.0
I_3[14],-0.323,0.394,-1.084,0.435,0.007,0.013,3021.0,1418.0,1.0
I_3[15],-0.349,0.398,-1.122,0.407,0.007,0.013,2983.0,1418.0,1.0
I_3[16],-0.428,0.41,-1.286,0.271,0.008,0.013,2857.0,1358.0,1.0
I_3[17],-0.573,0.436,-1.469,0.168,0.009,0.013,2593.0,1358.0,1.0
I_3[18],-0.652,0.449,-1.593,0.07,0.009,0.013,2461.0,1381.0,1.0
I_3[19],-0.631,0.44,-1.502,0.138,0.009,0.013,2502.0,1462.0,1.0
I_3[20],-0.61,0.435,-1.478,0.147,0.009,0.013,2540.0,1462.0,1.0
I_3[21],-0.596,0.433,-1.465,0.152,0.009,0.013,2566.0,1462.0,1.0
I_3[22],-0.457,0.41,-1.327,0.231,0.008,0.013,2788.0,1415.0,1.0
I_3[23],-0.418,0.405,-1.265,0.276,0.008,0.013,2840.0,1461.0,1.0
I_3[24],-0.351,0.399,-1.108,0.436,0.008,0.012,2859.0,1506.0,1.0
I_3[25],-0.347,0.398,-1.104,0.438,0.008,0.012,2858.0,1506.0,1.0
I_3[26],-0.306,0.395,-1.045,0.484,0.007,0.012,2861.0,1531.0,1.0
I_3[27],-0.191,0.388,-0.969,0.537,0.007,0.012,2826.0,1532.0,1.0
I_3[28],-0.149,0.386,-0.914,0.598,0.007,0.012,2805.0,1533.0,1.0
I_3[29],-0.046,0.382,-0.848,0.669,0.007,0.013,2706.0,1584.0,1.0
I_3[30],-0.047,0.381,-0.852,0.655,0.007,0.013,2710.0,1583.0,1.0
I_3[31],-0.05,0.382,-0.849,0.662,0.007,0.013,2712.0,1582.0,1.0
I_3[32],-0.056,0.382,-0.824,0.691,0.007,0.013,2722.0,1582.0,1.0
I_3[33],-0.064,0.382,-0.84,0.672,0.007,0.013,2732.0,1517.0,1.0
I_3[34],-0.067,0.382,-0.843,0.666,0.007,0.013,2740.0,1470.0,1.0
I_3[35],-0.143,0.384,-0.934,0.576,0.007,0.013,2997.0,1611.0,1.0
I_3[36],-0.163,0.385,-0.925,0.59,0.007,0.013,3004.0,1611.0,1.0
I_3[37],-0.164,0.385,-0.925,0.589,0.007,0.013,3003.0,1611.0,1.0
I_3[38],-0.167,0.385,-0.928,0.585,0.007,0.013,3003.0,1611.0,1.0
I_3[39],-0.295,0.395,-1.094,0.447,0.007,0.013,2973.0,1533.0,1.0
I_3[40],-0.466,0.415,-1.4,0.194,0.008,0.013,2765.0,1418.0,1.0
I_3[41],-0.878,0.507,-1.898,-0.035,0.011,0.014,2033.0,1364.0,1.0
I_3[42],-0.887,0.51,-1.905,-0.035,0.011,0.014,2021.0,1364.0,1.0
I_3[43],-1.358,0.674,-2.74,-0.296,0.016,0.016,1617.0,1455.0,1.0
I_3[44],-1.369,0.678,-2.755,-0.297,0.017,0.016,1613.0,1455.0,1.0
I_3[45],-1.529,0.746,-3.025,-0.316,0.018,0.017,1576.0,1534.0,1.0
I_3[46],-1.414,0.699,-2.789,-0.257,0.017,0.016,1644.0,1454.0,1.0
I_3[47],-1.289,0.65,-2.579,-0.218,0.015,0.015,1718.0,1509.0,1.0
I_3[48],-1.196,0.615,-2.381,-0.153,0.014,0.015,1787.0,1508.0,1.0
I_3[49],-1.05,0.563,-2.253,-0.187,0.013,0.014,1907.0,1554.0,1.0
I_3[50],-0.8,0.485,-1.782,0.019,0.01,0.013,2185.0,1422.0,1.0
I_3[51],-0.751,0.472,-1.708,0.034,0.01,0.013,2253.0,1367.0,1.0
I_3[52],-0.276,0.39,-1.021,0.473,0.007,0.013,2991.0,1507.0,1.0
I_3[53],-0.249,0.388,-0.992,0.498,0.007,0.013,3026.0,1583.0,1.0
I_3[54],-0.228,0.387,-0.973,0.52,0.007,0.013,3041.0,1558.0,1.0
I_3[55],-0.106,0.382,-0.88,0.616,0.007,0.013,2944.0,1534.0,1.0
I_3[56],0.009,0.382,-0.735,0.768,0.007,0.013,2827.0,1534.0,1.0
I_3[57],0.107,0.384,-0.631,0.876,0.007,0.013,2707.0,1464.0,1.0
I_3[58],0.141,0.386,-0.605,0.901,0.008,0.013,2639.0,1398.0,1.0
I_3[59],0.162,0.387,-0.541,0.961,0.008,0.013,2606.0,1460.0,1.0
I_3[60],0.259,0.393,-0.479,1.028,0.008,0.012,2429.0,1460.0,1.0
I_3[61],0.354,0.402,-0.318,1.22,0.009,0.012,2262.0,1415.0,1.0
